"date","Paris__all"
"1994-01-17",11700000
"1994-01-24",11700000
"1994-01-31",11700000
"1994-02-07",11700000
"1994-02-14",11700000
"1994-02-22",11700000
"1994-02-28",11700000
"1994-03-07",11700000
"1994-03-14",11700000
"1994-03-21",11700000
"1994-03-28",11700000
"1994-04-04",11700000
"1994-04-11",11700000
"1994-04-18",11700000
"1994-04-25",11700000
"1994-05-02",11700000
"1994-05-09",11700000
"1994-05-16",11700000
"1994-05-23",11700000
"1994-05-31",11700000
"1994-06-06",11700000
"1994-06-13",11700000
"1994-06-20",11700000
"1994-06-27",11700000
"1994-07-05",11700000
"1994-07-11",11700000
"1994-07-18",11700000
"1994-07-25",11700000
"1994-08-01",11700000
"1994-08-08",11700000
"1994-08-15",11700000
"1994-08-22",11700000
"1994-08-29",11700000
"1994-09-06",11700000
"1994-09-12",11700000
"1994-09-19",11700000
"1994-09-26",11700000
"1994-10-03",11700000
"1994-10-10",11700000
"1994-10-17",11700000
"1994-10-24",11700000
"1994-10-31",11700000
"1994-11-07",11700000
"1994-11-14",11700000
"1994-11-21",11700000
"1994-11-28",11700000
"1994-12-05",11700000
"1994-12-12",11700000
"1994-12-19",11700000
"1994-12-27",11700000
"1995-01-03",11700000
"1995-01-09",11700000
"1995-01-16",11700000
"1995-01-23",11700000
"1995-01-30",11700000
"1995-02-06",11700000
"1995-02-13",11700000
"1995-02-21",11700000
"1995-02-27",11700000
"1995-03-06",11700000
"1995-03-13",11700000
"1995-03-20",11700000
"1995-03-27",11700000
"1995-04-03",11700000
"1995-04-10",11700000
"1995-04-17",11700000
"1995-04-24",11700000
"1995-05-01",11700000
"1995-05-08",11700000
"1995-05-15",11700000
"1995-05-22",11700000
"1995-05-30",11700000
"1995-06-05",11700000
"1995-06-12",11700000
"1995-06-19",11700000
"1995-06-26",11700000
"1995-07-03",11700000
"1995-07-10",11700000
"1995-07-17",11700000
"1995-07-24",11700000
"1995-07-31",11700000
"1995-08-07",11700000
"1995-08-14",11700000
"1995-08-21",11700000
"1995-08-28",11700000
"1995-09-05",11700000
"1995-09-11",11700000
"1995-09-18",11700000
"1995-09-25",11700000
"1995-10-02",11700000
"1995-10-09",11700000
"1995-10-16",11700000
"1995-10-23",11700000
"1995-10-30",11700000
"1995-11-06",11700000
"1995-11-13",11700000
"1995-11-20",11700000
"1995-11-27",11700000
"1995-12-04",11700000
"1995-12-11",11700000
"1995-12-18",11700000
"1995-12-26",11700000
"1996-01-02",11700000
"1996-01-08",11700000
"1996-01-15",11700000
"1996-01-22",11700000
"1996-01-29",11700000
"1996-02-05",11700000
"1996-02-12",11700000
"1996-02-20",11700000
"1996-02-26",11700000
"1996-03-04",11700000
"1996-03-11",11700000
"1996-03-18",11700000
"1996-03-25",11700000
"1996-04-01",11700000
"1996-04-08",11700000
"1996-04-15",11700000
"1996-04-22",11700000
"1996-04-29",11700000
"1996-05-06",11700000
"1996-05-13",11700000
"1996-05-20",11700000
"1996-05-28",11700000
"1996-06-03",11700000
"1996-06-10",11700000
"1996-06-17",11700000
"1996-06-24",11700000
"1996-07-01",11700000
"1996-07-08",11700000
"1996-07-15",11700000
"1996-07-22",11700000
"1996-07-29",11700000
"1996-08-05",11700000
"1996-08-12",11700000
"1996-08-19",11700000
"1996-08-26",11700000
"1996-09-03",11700000
"1996-09-09",11700000
"1996-09-16",11700000
"1996-09-23",11700000
"1996-09-30",11700000
"1996-10-07",11700000
"1996-10-14",11700000
"1996-10-21",11700000
"1996-10-28",11700000
"1996-11-04",11700000
"1996-11-11",11700000
"1996-11-18",11700000
"1996-11-25",11700000
"1996-12-02",11700000
"1996-12-09",11700000
"1996-12-16",11700000
"1996-12-23",11700000
"1996-12-30",11700000
"1997-01-06",11700000
"1997-01-13",11700000
"1997-01-20",11700000
"1997-01-27",11700000
"1997-02-03",11700000
"1997-02-10",11700000
"1997-02-18",11700000
"1997-02-24",11700000
"1997-03-03",11700000
"1997-03-10",11700000
"1997-03-17",11700000
"1997-03-24",11700000
"1997-03-31",11700000
"1997-04-07",11700000
"1997-04-14",11700000
"1997-04-21",11700000
"1997-04-28",11700000
"1997-05-05",11700000
"1997-05-12",11700000
"1997-05-19",11700000
"1997-05-27",11700000
"1997-06-02",11700000
"1997-06-09",11700000
"1997-06-16",11700000
"1997-06-23",11700000
"1997-06-30",11700000
"1997-07-07",11700000
"1997-07-14",11700000
"1997-07-21",11700000
"1997-07-28",11700000
"1997-08-04",11700000
"1997-08-11",11700000
"1997-08-18",11700000
"1997-08-25",11700000
"1997-09-02",11700000
"1997-09-08",11700000
"1997-09-15",11700000
"1997-09-22",11700000
"1997-09-29",11700000
"1997-10-06",11700000
"1997-10-13",11700000
"1997-10-20",11700000
"1997-10-27",11700000
"1997-11-03",11700000
"1997-11-10",11700000
"1997-11-17",11700000
"1997-11-24",11700000
"1997-12-01",11700000
"1997-12-08",11700000
"1997-12-15",11700000
"1997-12-22",11700000
"1997-12-29",11700000
"1998-01-05",11700000
"1998-01-12",11700000
"1998-01-20",11700000
"1998-01-26",11700000
"1998-02-02",11700000
"1998-02-09",11700000
"1998-02-17",11700000
"1998-02-23",11700000
"1998-03-02",11700000
"1998-03-09",11700000
"1998-03-16",11700000
"1998-03-23",11700000
"1998-03-30",11700000
"1998-04-06",11700000
"1998-04-13",11700000
"1998-04-20",11700000
"1998-04-27",11700000
"1998-05-04",11700000
"1998-05-11",11700000
"1998-05-18",11700000
"1998-05-26",11700000
"1998-06-01",11700000
"1998-06-08",11700000
"1998-06-15",11700000
"1998-06-22",11700000
"1998-06-29",11700000
"1998-07-06",11700000
"1998-07-13",11700000
"1998-07-20",11700000
"1998-07-27",11700000
"1998-08-03",11700000
"1998-08-10",11700000
"1998-08-17",11700000
"1998-08-24",11700000
"1998-08-31",11700000
"1998-09-08",11700000
"1998-09-14",11700000
"1998-09-21",11700000
"1998-09-28",11700000
"1998-10-05",11700000
"1998-10-12",11700000
"1998-10-19",11700000
"1998-10-26",11700000
"1998-11-02",11700000
"1998-11-09",11700000
"1998-11-16",11700000
"1998-11-23",11700000
"1998-11-30",11700000
"1998-12-07",11700000
"1998-12-14",11700000
"1998-12-21",11700000
"1998-12-28",11700000
"1999-01-04",11700000
"1999-01-11",11700000
"1999-01-19",11700000
"1999-01-25",11700000
"1999-02-01",11700000
"1999-02-08",11700000
"1999-02-16",11700000
"1999-02-22",11700000
"1999-03-01",11700000
"1999-03-08",11700000
"1999-03-15",11700000
"1999-03-22",11700000
"1999-03-29",11700000
"1999-04-05",11700000
"1999-04-12",11700000
"1999-04-19",11700000
"1999-04-26",11700000
"1999-05-03",11700000
"1999-05-10",11700000
"1999-05-17",11700000
"1999-05-24",11700000
"1999-06-01",11700000
"1999-06-07",11700000
"1999-06-14",11700000
"1999-06-21",11700000
"1999-06-28",11700000
"1999-07-06",11700000
"1999-07-12",11700000
"1999-07-19",11700000
"1999-07-26",11700000
"1999-08-02",11700000
"1999-08-09",11700000
"1999-08-16",11700000
"1999-08-23",11700000
"1999-08-30",11700000
"1999-09-07",11700000
"1999-09-13",11700000
"1999-09-20",11700000
"1999-09-27",11700000
"1999-10-04",11700000
"1999-10-11",11700000
"1999-10-18",11700000
"1999-10-25",11700000
"1999-11-01",11700000
"1999-11-08",11700000
"1999-11-15",11700000
"1999-11-22",11700000
"1999-11-29",11700000
"1999-12-06",11700000
"1999-12-13",11700000
"1999-12-20",11700000
"1999-12-27",11700000
"1900-01-03",11700000
"1900-01-10",11700000
"1900-01-18",11700000
"1900-01-24",11700000
"1900-01-31",11700000
"1900-02-07",11700000
"1900-02-14",11700000
"1900-02-22",11700000
"1900-02-28",11700000
"1900-03-06",11700000
"1900-03-13",11700000
"1900-03-20",11700000
"1900-03-27",11700000
"1900-04-03",11700000
"1900-04-10",11700000
"1900-04-17",11700000
"1900-04-24",11700000
"1900-05-01",11700000
"1900-05-08",11700000
"1900-05-15",11700000
"1900-05-22",11700000
"1900-05-30",11700000
"1900-06-05",11700000
"1900-06-12",11700000
"1900-06-19",11700000
"1900-06-26",11700000
"1900-07-03",11700000
"1900-07-10",11700000
"1900-07-17",11700000
"1900-07-24",11700000
"1900-07-31",11700000
"1900-08-07",11700000
"1900-08-14",11700000
"1900-08-21",11700000
"1900-08-28",11700000
"1900-09-05",11700000
"1900-09-11",11700000
"1900-09-18",11700000
"1900-09-25",11700000
"1900-10-02",11700000
"1900-10-09",11700000
"1900-10-16",11700000
"1900-10-23",11700000
"1900-10-30",11700000
"1900-11-06",11700000
"1900-11-13",11700000
"1900-11-20",11700000
"1900-11-27",11700000
"1900-12-04",11700000
"1900-12-11",11700000
"1900-12-18",11700000
"1900-12-26",11700000
"1901-01-02",11700000
"1901-01-08",11700000
"1901-01-16",11700000
"1901-01-22",11700000
"1901-01-29",11700000
"1901-02-05",11700000
"1901-02-12",11700000
"1901-02-20",11700000
"1901-02-26",11700000
"1901-03-05",11700000
"1901-03-12",11700000
"1901-03-19",11700000
"1901-03-26",11700000
"1901-04-02",11700000
"1901-04-09",11700000
"1901-04-16",11700000
"1901-04-23",11700000
"1901-04-30",11700000
"1901-05-07",11700000
"1901-05-14",11700000
"1901-05-21",11700000
"1901-05-29",11700000
"1901-06-04",11700000
"1901-06-11",11700000
"1901-06-18",11700000
"1901-06-25",11700000
"1901-07-02",11700000
"1901-07-09",11700000
"1901-07-16",11700000
"1901-07-23",11700000
"1901-07-30",11700000
"1901-08-06",11700000
"1901-08-13",11700000
"1901-08-20",11700000
"1901-08-27",11700000
"1901-09-04",11700000
"1901-09-10",11700000
"1901-09-24",11700000
"1901-10-01",11700000
"1901-10-08",11700000
"1901-10-15",11700000
"1901-10-22",11700000
"1901-10-29",11700000
"1901-11-05",11700000
"1901-11-12",11700000
"1901-11-19",11700000
"1901-11-26",11700000
"1901-12-03",11700000
"1901-12-10",11700000
"1901-12-17",11700000
"1901-12-24",11700000
"1901-12-31",11700000
"1902-01-07",11700000
"1902-01-14",11700000
"1902-01-22",11700000
"1902-01-28",11700000
"1902-02-04",11700000
"1902-02-11",11700000
"1902-02-19",11700000
"1902-02-25",11700000
"1902-03-04",11700000
"1902-03-11",11700000
"1902-03-18",11700000
"1902-03-25",11700000
"1902-04-01",11700000
"1902-04-08",11700000
"1902-04-15",11700000
"1902-04-22",11700000
"1902-04-29",11700000
"1902-05-06",11700000
"1902-05-13",11700000
"1902-05-20",11700000
"1902-05-28",11700000
"1902-06-03",11700000
"1902-06-10",11700000
"1902-06-17",11700000
"1902-06-24",11700000
"1902-07-01",11700000
"1902-07-08",11700000
"1902-07-15",11700000
"1902-07-22",11700000
"1902-07-29",11700000
"1902-08-05",11700000
"1902-08-12",11700000
"1902-08-19",11700000
"1902-08-26",11700000
"1902-09-03",11700000
"1902-09-09",11700000
"1902-09-16",11700000
"1902-09-23",11700000
"1902-09-30",11700000
"1902-10-07",11700000
"1902-10-14",11700000
"1902-10-21",11700000
"1902-10-28",11700000
"1902-11-04",11700000
"1902-11-11",11700000
"1902-11-18",11700000
"1902-11-25",11700000
"1902-12-02",11700000
"1902-12-09",11700000
"1902-12-16",11700000
"1902-12-23",11700000
"1902-12-30",11700000
"1903-01-06",11700000
"1903-01-13",11700000
"1903-01-21",11700000
"1903-01-27",11700000
"1903-02-03",11700000
"1903-02-10",11700000
"1903-02-18",11700000
"1903-02-24",11700000
"1903-03-03",11700000
"1903-03-10",11700000
"1903-03-17",11700000
"1903-03-24",11700000
"1903-03-31",11700000
"1903-04-07",11700000
"1903-04-14",11700000
"1903-04-21",11700000
"1903-04-28",11700000
"1903-05-05",11700000
"1903-05-12",11700000
"1903-05-19",11700000
"1903-05-27",11700000
"1903-06-02",11700000
"1903-06-09",11700000
"1903-06-16",11700000
"1903-06-23",11700000
"1903-06-30",11700000
"1903-07-07",11700000
"1903-07-14",11700000
"1903-07-21",11700000
"1903-07-28",11700000
"1903-08-04",11700000
"1903-08-11",11700000
"1903-08-18",11700000
"1903-08-25",11700000
"1903-09-02",11700000
"1903-09-08",11700000
"1903-09-15",11700000
"1903-09-22",11700000
"1903-09-29",11700000
"1903-10-06",11700000
"1903-10-13",11700000
"1903-10-20",11700000
"1903-10-27",11700000
"1903-11-03",11700000
"1903-11-10",11700000
"1903-11-17",11700000
"1903-11-24",11700000
"1903-12-01",11700000
"1903-12-08",11700000
"1903-12-15",11700000
"1903-12-22",11700000
"1903-12-29",11700000
"1904-01-05",11700000
"1904-01-12",11700000
"1904-01-20",11700000
"1904-01-26",11700000
"1904-02-02",11700000
"1904-02-09",11700000
"1904-02-17",11700000
"1904-02-23",11700000
"1904-03-01",11700000
"1904-03-08",11700000
"1904-03-15",11700000
"1904-03-22",11700000
"1904-03-29",11700000
"1904-04-05",11700000
"1904-04-12",11700000
"1904-04-19",11700000
"1904-04-26",11700000
"1904-05-03",11700000
"1904-05-10",11700000
"1904-05-17",11700000
"1904-05-24",11700000
"1904-06-01",11700000
"1904-06-07",11700000
"1904-06-14",11700000
"1904-06-21",11700000
"1904-06-28",11700000
"1904-07-06",11700000
"1904-07-12",11700000
"1904-07-19",11700000
"1904-07-26",11700000
"1904-08-02",11700000
"1904-08-09",11700000
"1904-08-16",11700000
"1904-08-23",11700000
"1904-08-30",11700000
"1904-09-07",11700000
"1904-09-13",11700000
"1904-09-20",11700000
"1904-09-27",11700000
"1904-10-04",11700000
"1904-10-11",11700000
"1904-10-18",11700000
"1904-10-25",11700000
"1904-11-01",11700000
"1904-11-08",11700000
"1904-11-15",11700000
"1904-11-22",11700000
"1904-11-29",11700000
"1904-12-06",11700000
"1904-12-13",11700000
"1904-12-20",11700000
"1904-12-27",11700000
"1905-01-03",11700000
"1905-01-10",11700000
"1905-01-18",11700000
"1905-01-24",11700000
"1905-01-31",11700000
"1905-02-07",11700000
"1905-02-14",11700000
"1905-02-22",11700000
"1905-02-28",11700000
"1905-03-07",11700000
"1905-03-14",11700000
"1905-03-21",11700000
"1905-03-28",11700000
"1905-04-04",11700000
"1905-04-11",11700000
"1905-04-18",11700000
"1905-04-25",11700000
"1905-05-02",11700000
"1905-05-09",11700000
"1905-05-16",11700000
"1905-05-23",11700000
"1905-05-31",11700000
"1905-06-06",11700000
"1905-06-13",11700000
"1905-06-20",11700000
"1905-06-27",11700000
"1905-07-05",11700000
"1905-07-11",11700000
"1905-07-18",11700000
"1905-07-25",11700000
"1905-08-01",11700000
"1905-08-08",11700000
"1905-08-15",11700000
"1905-08-22",11700000
"1905-08-29",11700000
"1905-09-06",11700000
"1905-09-12",11700000
"1905-09-19",11700000
"1905-09-26",11700000
"1905-10-03",11700000
"1905-10-10",11700000
"1905-10-17",11700000
"1905-10-24",11700000
"1905-10-31",11700000
"1905-11-07",11700000
"1905-11-14",11700000
"1905-11-21",11700000
"1905-11-28",11700000
"1905-12-05",11700000
"1905-12-12",11700000
"1905-12-19",11700000
"1905-12-27",11700000
"1906-01-03",11700000
"1906-01-09",11700000
"1906-01-17",11700000
"1906-01-23",11700000
"1906-01-30",11700000
"1906-02-06",11700000
"1906-02-13",11700000
"1906-02-21",11700000
"1906-02-27",11700000
"1906-03-06",11700000
"1906-03-13",11700000
"1906-03-20",11700000
"1906-03-27",11700000
"1906-04-03",11700000
"1906-04-10",11700000
"1906-04-17",11700000
"1906-04-24",11700000
"1906-05-01",11700000
"1906-05-08",11700000
"1906-05-15",11700000
"1906-05-22",11700000
"1906-05-30",11700000
"1906-06-05",11700000
"1906-06-12",11700000
"1906-06-19",11700000
"1906-06-26",11700000
"1906-07-03",11700000
"1906-07-10",11700000
"1906-07-17",11700000
"1906-07-24",11700000
"1906-07-31",11700000
"1906-08-07",11700000
"1906-08-14",11700000
"1906-08-21",11700000
"1906-08-28",11700000
"1906-09-05",11700000
"1906-09-11",11700000
"1906-09-18",11700000
"1906-09-25",11700000
"1906-10-02",11700000
"1906-10-09",11700000
"1906-10-16",11700000
"1906-10-23",11700000
"1906-10-30",11700000
"1906-11-06",11700000
"1906-11-13",11700000
"1906-11-20",11700000
"1906-11-27",11700000
"1906-12-04",11700000
"1906-12-11",11700000
"1906-12-18",11700000
"1906-12-26",11700000
"1907-01-03",11700000
"1907-01-08",11700000
"1907-01-16",11700000
"1907-01-22",11700000
"1907-01-29",11700000
"1907-02-05",11700000
"1907-02-12",11700000
"1907-02-20",11700000
"1907-02-26",11700000
"1907-03-05",11700000
"1907-03-12",11700000
"1907-03-19",11700000
"1907-03-26",11700000
"1907-04-02",11700000
"1907-04-09",11700000
"1907-04-16",11700000
"1907-04-23",11700000
"1907-04-30",11700000
"1907-05-07",11700000
"1907-05-14",11700000
"1907-05-21",11700000
"1907-05-29",11700000
"1907-06-04",11700000
"1907-06-11",11700000
"1907-06-18",11700000
"1907-06-25",11700000
"1907-07-02",11700000
"1907-07-09",11700000
"1907-07-16",11700000
"1907-07-23",11700000
"1907-07-30",11700000
"1907-08-06",11700000
"1907-08-13",11700000
"1907-08-20",11700000
"1907-08-27",11700000
"1907-09-04",11700000
"1907-09-10",11700000
"1907-09-17",11700000
"1907-09-24",11700000
"1907-10-01",11700000
"1907-10-08",11700000
"1907-10-15",11700000
"1907-10-22",11700000
"1907-10-29",11700000
"1907-11-05",11700000
"1907-11-12",11700000
"1907-11-19",11700000
"1907-11-26",11700000
"1907-12-03",11700000
"1907-12-10",11700000
"1907-12-17",11700000
"1907-12-24",11700000
"1907-12-31",11700000
"1908-01-07",11700000
"1908-01-14",11700000
"1908-01-22",11700000
"1908-01-28",11700000
"1908-02-04",11700000
"1908-02-11",11700000
"1908-02-19",11700000
"1908-02-25",11700000
"1908-03-03",11700000
"1908-03-10",11700000
"1908-03-17",11700000
"1908-03-24",11700000
"1908-03-31",11700000
"1908-04-07",11700000
"1908-04-14",11700000
"1908-04-21",11700000
"1908-04-28",11700000
"1908-05-05",11700000
"1908-05-12",11700000
"1908-05-19",11700000
"1908-05-27",11700000
"1908-06-02",11700000
"1908-06-09",11700000
"1908-06-16",11700000
"1908-06-23",11700000
"1908-06-30",11700000
"1908-07-07",11700000
"1908-07-14",11700000
"1908-07-21",11700000
"1908-07-28",11700000
"1908-08-04",11700000
"1908-08-11",11700000
"1908-08-18",11700000
"1908-08-25",11700000
"1908-09-02",11700000
"1908-09-08",11700000
"1908-09-15",11700000
"1908-09-22",11700000
"1908-09-29",11700000
"1908-10-06",11700000
"1908-10-13",11700000
"1908-10-20",11700000
"1908-10-27",11700000
"1908-11-03",11700000
"1908-11-10",11700000
"1908-11-17",11700000
"1908-11-24",11700000
"1908-12-01",11700000
"1908-12-08",11700000
"1908-12-15",11700000
"1908-12-22",11700000
"1908-12-29",11700000
"1909-01-05",11700000
"1909-01-12",11700000
"1909-01-20",11700000
"1909-01-26",11700000
"1909-02-02",11700000
"1909-02-09",11700000
"1909-02-17",11700000
"1909-02-23",11700000
"1909-03-02",11700000
"1909-03-09",11700000
"1909-03-16",11700000
"1909-03-23",11700000
"1909-03-30",11700000
"1909-04-06",11700000
"1909-04-13",11700000
"1909-04-20",11700000
"1909-04-27",11700000
"1909-05-04",11700000
"1909-05-11",11700000
"1909-05-18",11700000
"1909-05-26",11700000
"1909-06-01",11700000
"1909-06-08",11700000
"1909-06-15",11700000
"1909-06-22",11700000
"1909-06-29",11700000
"1909-07-06",11700000
"1909-07-13",11700000
"1909-07-20",11700000
"1909-07-27",11700000
"1909-08-03",11700000
"1909-08-10",11700000
"1909-08-17",11700000
"1909-08-24",11700000
"1909-08-31",11700000
"1909-09-08",11700000
"1909-09-14",11700000
"1909-09-21",11700000
"1909-09-28",11700000
"1909-10-05",11700000
"1909-10-12",11700000
"1909-10-19",11700000
"1909-10-26",11700000
"1909-11-02",11700000
"1909-11-09",11700000
"1909-11-16",11700000
"1909-11-23",11700000
"1909-11-30",11700000
"1909-12-07",11700000
"1909-12-14",11700000
"1909-12-21",11700000
"1909-12-28",11700000
"1910-01-04",11700000
"1910-01-11",11700000
"1910-01-19",11700000
"1910-01-25",11700000
"1910-02-01",11700000
"1910-02-08",11700000
"1910-02-16",11700000
"1910-02-22",11700000
"1910-03-01",11700000
"1910-03-08",11700000
"1910-03-15",11700000
"1910-03-22",11700000
"1910-03-29",11700000
"1910-04-05",11700000
"1910-04-12",11700000
"1910-04-19",11700000
"1910-04-26",11700000
"1910-05-03",11700000
"1910-05-10",11700000
"1910-05-17",11700000
"1910-05-24",11700000
"1910-06-01",11700000
"1910-06-07",11700000
"1910-06-14",11700000
"1910-06-21",11700000
"1910-06-28",11700000
"1910-07-06",11700000
"1910-07-12",11700000
"1910-07-19",11700000
"1910-07-26",11700000
"1910-08-02",11700000
"1910-08-09",11700000
"1910-08-16",11700000
"1910-08-23",11700000
"1910-08-30",11700000
"1910-09-07",11700000
"1910-09-13",11700000
"1910-09-20",11700000
"1910-09-27",11700000
"1910-10-04",11700000
"1910-10-11",11700000
"1910-10-18",11700000
"1910-10-25",11700000
"1910-11-01",11700000
"1910-11-08",11700000
"1910-11-15",11700000
"1910-11-22",11700000
"1910-11-29",11700000
"1910-12-06",11700000
"1910-12-13",11700000
"1910-12-20",11700000
"1910-12-27",11700000
"1911-01-03",11700000
"1911-01-10",11700000
"1911-01-18",11700000
"1911-01-24",11700000
"1911-01-31",11700000
"1911-02-07",11700000
"1911-02-14",11700000
"1911-02-22",11700000
"1911-02-28",11700000
"1911-03-07",11700000
"1911-03-14",11700000
"1911-03-21",11700000
"1911-03-28",11700000
"1911-04-04",11700000
"1911-04-11",11700000
"1911-04-18",11700000
"1911-04-25",11700000
"1911-05-02",11700000
"1911-05-09",11700000
"1911-05-16",11700000
"1911-05-23",11700000
"1911-05-31",11700000
"1911-06-06",11700000
"1911-06-13",11700000
"1911-06-20",11700000
"1911-06-27",11700000
"1911-07-05",11700000
"1911-07-11",11700000
"1911-07-18",11700000
"1911-07-25",11700000
"1911-08-01",11700000
"1911-08-08",11700000
"1911-08-15",11700000
"1911-08-22",11700000
"1911-08-29",11700000
"1911-09-06",11700000
"1911-09-12",11700000
"1911-09-19",11700000
"1911-09-26",11700000
"1911-10-03",11700000
"1911-10-10",11700000
"1911-10-17",11700000
"1911-10-24",11700000
"1911-10-31",11700000
"1911-11-07",11700000
"1911-11-14",11700000
"1911-11-21",11700000
"1911-11-28",11700000
"1911-12-05",11700000
"1911-12-12",11700000
"1911-12-19",11700000
"1911-12-27",11700000
"1912-01-03",11700000
"1912-01-09",11700000
"1912-01-17",11700000
"1912-01-23",11700000
"1912-01-30",11700000
"1912-02-06",11700000
"1912-02-13",11700000
"1912-02-21",11700000
"1912-02-27",11700000
"1912-03-05",11700000
"1912-03-12",11700000
"1912-03-19",11700000
"1912-03-26",11700000
"1912-04-02",11700000
"1912-04-09",11700000
"1912-04-16",11700000
"1912-04-23",11700000
"1912-04-30",11700000
"1912-05-07",11700000
"1912-05-14",11700000
"1912-05-21",11700000
"1912-05-29",11700000
"1912-06-04",11700000
"1912-06-11",11700000
"1912-06-18",11700000
"1912-06-25",11700000
"1912-07-02",11700000
"1912-07-09",11700000
"1912-07-16",11700000
"1912-07-23",11700000
"1912-07-30",11700000
"1912-08-06",11700000
"1912-08-13",11700000
"1912-08-20",11700000
"1912-08-27",11700000
"1912-09-04",11700000
"1912-09-10",11700000
"1912-09-17",11700000
"1912-09-24",11700000
"1912-10-01",11700000
"1912-10-08",11700000
"1912-10-15",11700000
"1912-10-22",11700000
"1912-10-31",11700000
"1912-11-05",11700000
"1912-11-12",11700000
"1912-11-19",11700000
"1912-11-26",11700000
"1912-12-03",11700000
"1912-12-10",11700000
"1912-12-17",11700000
"1912-12-24",11700000
"1912-12-31",11700000
