index,time,S:city1__all,S:city2__all,I:city1__all,I:city2__all,obs_mean:all__CDC__inc,obs_mean:all__google__inc,obs_mean:city2__CDC__inc,obs_mean:city1__CDC__prev,obs_real:all__CDC__inc,obs_real:all__google__inc,obs_real:city2__CDC__inc,obs_real:city1__CDC__prev
0,19,56677.3,12638.8,5202.66,1104.39,2468.55,2468.55,217.096,2979.15,2836.91,2439.75,235.344,2258.83
0,18,60679.5,12751.3,4288.32,1694.23,2383.25,2383.25,338.054,2455.58,2513.13,2546.29,273.099,2815
0,17,64052.8,13075.2,3340.49,2587.29,2458.57,2458.57,533.282,1912.84,2412.51,2725.53,558.655,1954.03
0,16,66695,13740.1,2485.33,3910.15,2785.84,2785.84,854.15,1423.15,2737.61,2871.77,834.203,1342.38
0,15,68634,14965.6,1785.75,5792.46,3418.69,3418.69,1389.05,1022.56,3374.96,3297.14,1448.5,886.056
0,14,69974.9,17125.7,1251.57,8278.85,4322.37,4322.37,2275.32,716.677,3877.19,4107.45,2425.43,671.412
0,13,70848.2,20834.3,862.635,11118.4,5271.68,5271.68,3650.15,493.963,5599.37,5491.96,3911.73,450.801
0,12,71375.9,26945.1,588.325,13446.1,5767.88,5767.88,5375.45,336.887,5182.98,6060.72,4822.58,293.372
0,11,71657.4,36071,398.818,13788.6,5268.44,5268.44,6560.55,228.371,4637.57,4947.83,7660.2,207.938
0,10,71768,47269.3,269.568,11300.2,3841.76,3841.76,6047.72,154.36,4245.21,3537.06,6456.48,149.586
0,9,71761.6,57575,182.071,7291.1,2267.51,2267.51,4153.57,104.258,2258.85,2154.15,4881.34,100.802
0,8,71675.8,64575.2,123.065,3891.5,1153.95,1153.95,2280.66,70.4697,885.869,1276.46,2252.92,65.2784
0,7,71536.5,68306,83.3274,1852.25,542.757,542.757,1098.39,47.715,439.159,619.172,996.067,45.9468
0,6,71361.1,69972.9,56.5576,833.38,247.824,247.824,496.387,32.3861,234.163,228.945,509.891,37.4418
0,5,71161.4,70588.7,38.4984,366.308,113.096,113.096,218.456,22.045,135.398,106.041,248.63,18.8754
0,4,70945.3,70719.3,26.2891,159.823,52.5134,52.5134,95.3009,15.0537,49.47,58.6639,95.1033,15.9908
0,3,70718.1,70634.8,18.0127,69.719,25.1318,25.1318,41.5421,10.3145,22.5139,26.8949,40.1791,9.20926
0,2,70483.3,70456.4,12.3856,30.5043,12.5298,12.5298,18.1577,7.09224,11.8863,11.6915,16.3888,10.3959
0,1,70243.4,70237.1,8.54726,13.4051,6.56256,6.56256,7.97039,4.89434,3.99439,3.99551,9.72684,2.65137
0,0,70000,70000,5.92025,5.92025,0,0,0,0,0,0,0,0
100,52,32515.7,20562,6.90972,0.0109368,3.09131,3.09131,0.00317074,3.96191,2.15658,2.97778,0,5.78635
100,51,32258.3,20297.5,8.50517,0.0141481,3.81313,3.81313,0.00406072,4.87672,4.8667,3.46632,0,4.1131
100,50,32001.6,20032.9,10.5101,0.0184077,4.72198,4.72198,0.00522958,6.02631,6.56801,5.68881,0,6.42828
100,49,31745.9,19768.3,13.0384,0.0240877,5.87031,5.87031,0.0067725,7.47601,6.06701,6.4813,0.0660464,8.19556
100,48,31491.4,19503.6,16.238,0.031702,7.32632,7.32632,0.00881958,9.31057,4.79417,5.93637,0.0968676,5.91968
100,47,31238.6,19238.9,20.3009,0.0419639,9.17885,9.17885,0.0115495,11.6402,8.13161,11.3925,0,9.96319
100,46,30987.8,18974,25.4781,0.0558679,11.544,11.544,0.0152086,14.6087,13.5844,10.0757,0,15.454
100,45,30739.6,18709.2,32.0973,0.0748078,14.5736,14.5736,0.0201386,18.4041,16.8691,20.8106,0.0965595,20.6852
100,44,30494.7,18444.2,40.5884,0.100746,18.4675,18.4675,0.0268152,23.2727,15.9369,16.2158,0.136273,24.811
100,43,30254.1,18179.2,51.5159,0.136462,23.488,23.488,0.0359037,29.5384,26.8855,32.6357,0.0037348,26.0595
100,42,30019,17914.1,65.6229,0.185906,29.9809,29.9809,0.0483396,37.6271,27.8829,30.4878,0,41.1773
100,41,29790.9,17649,83.8886,0.254727,38.4026,38.4026,0.0654442,48.1003,30.6537,34.1155,0.451205,55.4024
100,40,29572,17383.9,107.604,0.35104,49.3551,49.3551,0.0890924,61.6985,51.8914,44.2797,0.117945,57.4902
100,39,29364.9,17118.7,138.474,0.486564,63.6331,63.6331,0.121958,79.3986,62.2081,61.6952,0.0814547,79.2441
100,38,29173.1,16853.5,178.742,0.678305,82.2834,82.2834,0.16787,102.488,79.1252,88.3031,0.116639,91.4589
100,37,29001.3,16588.3,231.363,0.951065,106.681,106.681,0.232344,132.659,97.968,89.8427,0.0858735,141.511
100,36,28855.5,16323.1,300.202,1.34121,138.624,138.624,0.323355,172.131,151.988,146.507,0.0624584,126.791
100,35,28743.8,16058.1,390.292,1.90232,180.443,180.443,0.452497,223.787,187.569,170.106,0,226.274
100,34,28676.8,15793.2,508.118,2.71375,235.125,235.125,0.636703,291.346,224.301,234.285,0.0511969,325.806
100,33,28668.6,15528.5,661.906,3.89362,306.429,306.429,0.900824,379.526,267.77,313.901,0,416.465
100,32,28737.5,15264.2,861.865,5.61865,398.956,398.956,1.28151,494.179,438.208,386.218,1.4276,526.223
100,31,28907.9,15000.5,1120.23,8.15454,518.107,518.107,1.83307,642.319,417.159,608.853,2.10273,630.653
100,30,29211.8,14737.8,1450.85,11.9028,669.798,669.798,2.63642,831.895,653.467,608.183,2.5537,638.946
100,29,29690.6,14476.3,1868.01,17.4733,859.727,859.727,3.81263,1071.08,847.65,885.728,3.59786,1031.62
100,28,30397.4,14216.8,2383.66,25.7961,1091.94,1091.94,5.54389,1366.75,997.542,1103.13,5.80873,1277.28
100,27,31399,13960.3,3002.61,38.2974,1366.41,1366.41,8.10573,1721.65,1375.8,1246.24,6.66255,1696.58
100,26,32775.6,13708.2,3714.8,57.1722,1675.52,1675.52,11.9172,2130,1522.39,1424.07,12.2084,2131.42
100,25,34617,13462.6,4485.15,85.8121,2000.16,2000.16,17.6194,2571.71,1970.81,2113.36,17.6201,2825.87
100,24,37011.9,13226.9,5243.86,129.475,2307.3,2307.3,26.1994,3006.74,2512.12,2163.4,20.9497,2768.97
100,23,40023.8,13006.2,5883.86,196.326,2552.67,2552.67,39.189,3373.71,2363.43,2753.68,37.9911,3011.42
100,22,43653.8,12808,6275.94,299.058,2692.47,2692.47,58.9861,3598.52,3075.25,2624.81,54.8003,4075.38
100,21,47798.8,12644.3,6307.91,457.352,2703.78,2703.78,89.3872,3616.85,2759.94,2530.01,92.2461,3505.22
100,20,52228.6,12533.6,5937.01,701.547,2604.8,2604.8,136.489,3404.18,2776.34,2689.97,115.463,3451.22
100,19,56616.2,12505,5222.63,1077.83,2460.61,2460.61,210.264,2994.57,2641.51,2107.18,228.234,3081.06
100,18,60624.4,12605.1,4307.93,1654.82,2368.77,2368.77,327.388,2470.1,2204.6,2336.52,362.948,2760.43
100,17,64006.1,12909.5,3358.19,2529.98,2434.78,2434.78,516.438,1925.53,2619.81,2495.98,502.488,2108.46
100,16,66657.6,13543.8,2500.16,3829.88,2750.67,2750.67,827.306,1433.55,2585.22,2726.61,899.897,1081.28
100,15,68605.2,14720.4,1797.46,5687.59,3373.13,3373.13,1346.43,1030.63,3461.27,3542.31,1248.69,1054.67
100,14,69953.6,16802.9,1260.43,8159.58,4275.15,4275.15,2210.5,722.706,3711.26,3759,2315.84,776.088
100,13,70832.8,20393.1,869.117,11021.6,5245.11,5245.11,3565.49,498.337,5919.79,4822.89,3188.79,445.762
100,12,71364.9,26347.6,592.97,13444.1,5793.46,5793.46,5306.85,339.999,5859.36,4837.66,5435.37,339.391
100,11,71649.7,35341.2,402.1,13948.2,5355.17,5355.17,6580.96,230.557,5742.67,5508.78,7067,230.208
100,10,71762.6,46559.7,271.865,11577,3948.83,3948.83,6171.64,155.883,4142.32,3521.19,7094.09,171.348
100,9,71757.9,57067.3,183.671,7542.69,2346.98,2346.98,4292.33,105.314,2400.93,2388.87,4285.39,103.29
100,8,71673.3,64299.7,124.177,4043.38,1196.67,1196.67,2370.32,71.2011,1148.41,1138.36,2473.52,78.4413
100,7,71534.8,68181.6,84.0991,1924.4,561.909,561.909,1142.11,48.221,675.853,548.96,1129.43,49.0147
100,6,71359.9,69922.2,57.0933,863.64,255.659,255.659,514.942,32.7364,192.437,280.552,487.624,26.2362
100,5,71160.6,70569.2,38.8707,378.218,116.164,116.164,225.81,22.2878,114.929,109.339,218.045,16.5459
100,4,70944.8,70712.1,26.5483,164.34,53.6911,53.6911,98.1064,15.2223,52.1811,53.7384,87.0935,18.5551
100,3,70717.8,70632.3,18.1935,71.3819,25.5819,25.5819,42.5822,10.4319,25.5817,23.4821,39.4548,11.9444
100,2,70483.1,70455.6,12.512,31.0961,12.7042,12.7042,18.5315,7.17417,18.1202,13.9577,14.3083,5.90678
100,1,70243.3,70236.9,8.63589,13.6055,6.63296,6.63296,8.099,4.95167,5.16087,3.78356,5.22577,6.87245
100,0,70000,70000,5.98255,5.98255,0,0,0,0,0,0,0,0
200,52,32543.7,20692.4,6.36963,0.0105523,2.85987,2.85987,0.00307676,3.64229,2.85255,3.59444,0,4.47063
200,51,32286,20428,7.84428,0.0136585,3.52947,3.52947,0.00394299,4.48552,2.13382,2.99222,0.00891713,5.07534
200,50,32029,20163.5,9.69852,0.0177811,4.3731,4.3731,0.00508139,5.54582,2.75109,2.72275,0.0405518,6.72398
200,49,31772.9,19898.9,12.0383,0.0232816,5.43975,5.43975,0.00658511,6.88378,3.20636,4.63865,0.100999,5.22266
200,48,31517.9,19634.2,15.0013,0.0306595,6.79314,6.79314,0.00858154,8.57807,4.4583,8.39507,0,6.88936
200,47,31264.5,19369.5,18.7666,0.0406088,8.51636,8.51636,0.0112458,10.7311,7.57902,6.06426,0.0255102,9.587
200,46,31013,19104.7,23.568,0.0540973,10.7181,10.7181,0.0148194,13.4767,7.62937,8.82705,0,15.6242
200,45,30763.9,18839.9,29.7117,0.0724826,13.5409,13.5409,0.0196377,16.9898,15.728,16.4535,0.147402,16.5368
200,44,30517.9,18575,37.5994,0.0976774,17.172,17.172,0.0261677,21.5002,18.7226,14.3783,0.194705,22.4974
200,43,30275.9,18310,47.7596,0.132391,21.858,21.858,0.0350633,27.3099,26.2186,14.9881,0.0714752,30.5937
200,42,30039,18045,60.8885,0.180478,27.9246,27.9246,0.0472447,34.8173,29.5019,23.5306,0.300536,33.8762
200,41,29808.7,17779.9,77.9052,0.247455,35.8017,35.8017,0.0640121,44.5478,38.3843,36.1162,0,40.8455
200,40,29587.1,17514.8,100.024,0.34125,46.0581,46.0581,0.0872123,57.1957,39.7676,40.8725,0.110748,60.1129
200,39,29376.4,17249.6,128.849,0.473319,59.4455,59.4455,0.119481,73.6787,46.7061,55.7063,0,75.0001
200,38,29180.3,16984.4,166.501,0.660299,76.9571,76.9571,0.164597,95.2087,74.2972,58.7854,0,119.19
200,37,29002.9,16719.3,215.773,0.926472,99.9011,99.9011,0.228004,123.384,98.9549,108.878,0.685785,118.988
200,36,28850,16454.2,280.338,1.30746,129.994,129.994,0.317586,160.303,131.953,115.527,0.16007,161.173
200,35,28729.4,16189.1,364.991,1.8558,169.469,169.469,0.444808,208.71,162.978,151.879,0.150002,233.592
200,34,28651,15924.2,475.94,2.64933,221.205,221.205,0.626435,272.152,221.544,189.627,0.395399,309.387
200,33,28628.1,15659.6,621.108,3.80402,288.849,288.849,0.887087,355.163,248.718,320.9,0.999826,281.427
200,32,28678.5,15395.3,810.404,5.49348,376.906,376.906,1.26311,463.406,383.123,386.829,1.57164,420.393
200,31,28825.2,15131.7,1055.83,7.97897,490.734,490.734,1.80842,603.747,455.922,522.268,3.35245,591.76
200,30,29099,14868.9,1371.22,11.6556,636.322,636.322,2.6034,784.092,624.355,521.499,3.02857,853.585
200,29,29539.8,14607.4,1771.19,17.1237,819.659,819.659,3.76846,1012.8,869.199,831.272,1.76129,1085.59
200,28,30198.9,14347.9,2268.78,25.3001,1045.44,1045.44,5.48494,1297.34,1230.99,1025.91,4.51824,1192.5
200,27,31141.3,14091.3,2870.96,37.5912,1314.77,1314.77,8.02737,1641.68,1592.76,1103.91,11.258,1907.51
200,26,32446.2,13839.1,3571.31,56.1637,1621.8,1621.8,11.8137,2042.15,1624.14,1910.12,12.8017,1814.51
200,25,34203.9,13593.5,4339.91,84.3681,1949.61,1949.61,17.4837,2481.65,2277.15,2074.9,20.2744,2308.24
200,24,36506.4,13357.7,5112.85,127.403,2267.2,2267.2,26.0238,2923.64,2247.93,2488.63,28.508,2925.5
200,23,39425.5,13136.8,5787.46,193.349,2530.99,2530.99,38.9655,3309.39,2514.42,2509.89,41.9953,2971.68
200,22,42976.9,12938.5,6233.79,294.776,2695.11,2695.11,58.7081,3564.61,2444.73,2938.61,59.2937,3445.03
200,21,47076.1,12774.6,6330.83,451.195,2731.39,2731.39,89.0527,3620.1,2447.74,3434.46,89.2841,3712.66
200,20,51509.5,12663.8,6020.08,692.713,2651.35,2651.35,136.106,3442.41,2995.71,2529.22,126.302,3557.82
200,19,55954.9,12635.2,5345.43,1065.2,2515.43,2515.43,209.855,3056.63,2546.2,2209.59,227.31,3304.54
200,18,60063.1,12735.6,4443.24,1636.86,2420.9,2420.9,326.999,2540.74,2089.63,2502.68,330.607,2697.3
200,17,63563.9,13041,3483.11,2504.69,2476.57,2476.57,516.126,1991.72,2473.36,2191.6,495.836,1887.23
200,16,66330.8,13677.2,2602.18,3794.67,2778.81,2778.81,827.079,1487.98,2857.92,2643.42,825.165,1628.72
200,15,68375.9,14857.4,1873.79,5639.36,3387.47,3387.47,1346,1071.47,3510.47,4076.25,1200.09,1069.33
200,14,69798.8,16945.5,1314.09,8094.9,4277.03,4277.03,2208.59,751.425,4384.13,4065.3,2058.64,708.059
200,13,70731.3,20542.9,905.235,10937.5,5236.22,5236.22,3558.21,517.633,5578.43,4967.13,3058.32,501.555
200,12,71299.7,26501.8,616.546,13341.5,5776.4,5776.4,5286.51,352.554,5594.66,7050.01,5467.49,317.011
200,11,71608.5,35485.2,417.156,13838.1,5335.51,5335.51,6542.65,238.539,5190.28,5066.4,6598.4,206.138
200,10,71736.9,46668,281.329,11483.8,3933.97,3933.97,6126.97,160.87,4488.19,4010.94,7261.04,142.736
200,9,71742,57126.9,189.545,7484.81,2339.78,2339.78,4259.96,108.386,2174.09,2299.12,3944.56,102.087
200,8,71663.6,64323.2,127.782,4016.33,1194.6,1194.6,2354.08,73.0686,1248.92,1248.89,2306,60.3388
200,7,71528.9,68188,86.2883,1914.12,561.902,561.902,1135.69,49.3415,600.755,585.352,1329.52,48.471
200,6,71356.5,69922.7,58.4068,860.299,256.136,256.136,512.788,33.3983,302.247,304.084,487.499,48.003
200,5,71158.6,70568.5,39.6474,377.324,116.605,116.605,225.202,22.6712,117.754,112.75,228.229,29.6871
200,4,70943.7,70711.4,26.9987,164.198,53.9943,53.9943,97.9898,15.4384,54.9171,52.4772,98.2266,11.687
200,3,70717.2,70631.9,18.4478,71.4274,25.767,25.767,42.5956,10.5488,22.9136,23.5099,46.3977,9.7132
200,2,70482.9,70455.4,12.6498,31.1627,12.8098,12.8098,18.5653,7.2334,11.1168,8.10349,14.7074,9.15219
200,1,70243.2,70236.9,8.7056,13.6552,6.69011,6.69011,8.126,4.97804,5.64496,7.65779,6.52108,4.00003
200,0,70000,70000,6.01345,6.01345,0,0,0,0,0,0,0,0
300,52,32350.9,20587.9,6.58467,0.011472,2.94618,2.94618,0.00332347,3.77913,5.5755,0.319587,0.0256309,2.7832
300,51,32093.2,20323.4,8.10993,0.0148369,3.63634,3.63634,0.00425536,4.65452,1.22616,1.35905,0.058713,5.55834
300,50,31836.2,20058.8,10.0278,0.0192989,4.50587,4.50587,0.0054789,5.75525,4.84255,1.39035,0.119669,5.27676
300,49,31580.2,19794.2,12.4479,0.0252472,5.60522,5.60522,0.00709352,7.1442,2.75035,6.20191,0.034648,6.34809
300,48,31325.4,19529.6,15.5124,0.0332186,7.00005,7.00005,0.00923509,8.903,5.92039,4.55978,0.132338,12.8764
300,47,31072.1,19264.8,19.4065,0.0439581,8.77595,8.77595,0.0120901,11.1379,10.4685,12.3578,0.113303,13.0167
300,46,30820.7,19000,24.3717,0.0585041,11.0448,11.0448,0.0159156,13.9876,16.8231,8.82968,0.0639272,10.9177
300,45,30571.9,18735.1,30.7245,0.0783114,13.9533,13.9533,0.021068,17.6337,15.4422,14.9369,0,13.1998
300,44,30326.2,18470.2,38.8797,0.105428,17.6942,17.6942,0.028043,22.3142,16.8763,17.42,0.108647,16.371
300,43,30084.6,18205.2,49.383,0.14275,22.5214,22.5214,0.0375344,28.3423,20.9943,14.522,0.26399,32.4446
300,42,29848.2,17940.1,62.9529,0.194398,28.7694,28.7694,0.0505164,36.1305,34.7091,27.6864,0.264402,35.4588
300,41,29618.6,17675,80.5379,0.266256,36.8806,36.8806,0.0683647,46.2229,38.7675,44.0278,0.0228666,42.3195
300,40,29397.8,17409.9,103.39,0.366776,47.4391,47.4391,0.0930308,59.3384,41.3936,52.1032,0.207717,46.7361
300,39,29188.3,17144.7,133.163,0.508155,61.2173,61.2173,0.127296,76.4262,54.9602,77.1635,0.0209552,85.9414
300,38,28993.5,16879.5,172.042,0.708084,79.2342,79.2342,0.175142,98.7395,79.183,80.035,0.0466193,94.256
300,37,28817.9,16614.3,222.901,0.992356,102.831,102.831,0.242299,127.929,98.468,104.792,0.347618,126.709
300,36,28667.4,16349.2,289.518,1.39876,133.767,133.767,0.337053,166.163,145.912,168.409,0.0790139,172.681
300,35,28549.7,16084.2,376.82,1.98296,174.328,174.328,0.47144,216.267,184.586,188.489,0.0832989,201.758
300,34,28475.1,15819.3,491.173,2.82732,227.454,227.454,0.663028,281.898,216.366,224.685,0.0756666,302.308
300,33,28457.2,15554.7,640.694,4.0544,296.864,296.864,0.937589,367.712,281.799,271.687,1.77363,386.301
300,32,28513.9,15290.5,835.506,5.84743,387.141,387.141,1.33311,479.521,404.823,442.005,1.41593,490.599
300,31,28668.9,15026.9,1087.83,8.48174,503.714,503.714,1.90585,624.338,421.247,529.425,3.44172,615.65
300,30,28953.3,14764.3,1411.69,12.3731,652.612,652.612,2.73956,810.206,642.975,760.199,3.0248,880.378
300,29,29407.6,14503,1821.76,18.1526,839.807,839.807,3.95953,1045.56,857.277,870.883,3.28749,1099.77
300,28,30084.2,14243.8,2330.92,26.7823,1069.84,1069.84,5.75413,1337.78,1020.58,1039.05,7.26954,1351.12
300,27,31048.9,13987.6,2945.53,39.7356,1343.5,1343.5,8.4081,1690.52,1451.6,1350.79,9.49904,1629.04
300,26,32381.8,13736,3657.91,59.279,1654.32,1654.32,12.3542,2099.38,1550.71,1685.04,12.6247,2609.23
300,25,34173.9,13491.2,4436.05,88.9116,1984.51,1984.51,18.2542,2545.97,2061.96,1794.47,15.9236,2847.96
300,24,36517.2,13256.6,5213.16,134.052,2302.07,2302.07,27.1266,2991.98,2048.89,2409.73,30.05,2846.71
300,23,39481.8,13037.4,5883.56,203.108,2562.73,2562.73,40.5506,3376.74,2725.6,2393.68,29.427,3255.96
300,22,43079.5,12841.6,6315.54,309.13,2720.84,2720.84,60.9982,3624.67,2603.05,3103.66,82.0989,3231.7
300,21,47219.3,12681.3,6389.25,472.325,2749.89,2749.89,92.3814,3666.97,2316.22,3086.59,85.6806,2728.54
300,20,51679.8,12575.7,6050.98,723.785,2664.2,2664.2,140.983,3472.83,2727.34,2342.46,116.19,2897.76
300,19,56133.5,12554.7,5351.28,1110.72,2527.11,2527.11,217.078,3071.25,2688.75,2392.44,181.239,2648.39
300,18,60231.5,12666.3,4431.65,1703.01,2437.55,2437.55,337.851,2543.45,2582.46,2068.38,368.068,2765.43
300,17,63709,12988.5,3463.03,2599.37,2504.35,2504.35,532.742,1987.53,2256.5,2664.65,507.689,1527.92
300,16,66447,13650.3,2580.61,3926.65,2822.23,2822.23,853.07,1481.08,2718.73,2974.88,882.327,1261.42
300,15,68463.9,14870.5,1854.67,5814.96,3447.27,3447.27,1387.3,1064.45,3915.56,3137.2,1151.05,873.726
300,14,69862.8,17022,1298.85,8309.77,4346.1,4346.1,2273.34,745.449,4954.72,4132.62,2421.85,783.454
300,13,70776.6,20718,893.846,11161.6,5294.37,5294.37,3650.55,513.004,5738.02,5583.15,4535.65,542.182
300,12,71331.1,26815,608.363,13505.9,5792.84,5792.84,5385.24,349.157,6362.57,5124.72,5292.84,318.215
300,11,71630,35936.6,411.419,13863.4,5294.93,5294.93,6587.31,236.125,4841.49,4617.44,7150.94,263.811
300,10,71751.5,47155.4,277.363,11373.5,3863.94,3863.94,6085.12,159.186,3430.54,4216.32,4731.74,142.704
300,9,71751.9,57502.1,186.825,7342.9,2281.26,2281.26,4184.36,107.224,2166.68,2420.47,4197.75,118.229
300,8,71670.2,64539.4,125.924,3918.9,1160.66,1160.66,2298.05,72.2714,1130,1126.72,2650.23,72.4614
300,7,71533.3,68291.5,85.0195,1864.22,545.598,545.598,1106.26,48.7951,499.511,595.559,1116.63,53.3284
300,6,71359.4,69967.7,57.5396,838.072,248.942,248.942,499.55,33.0236,236.015,253.567,481.286,28.3266
300,5,71160.5,70587.1,39.0532,368.026,113.518,113.518,219.646,22.4137,112.236,136.106,223.534,19.5019
300,4,70944.9,70718.9,26.5903,160.416,52.6651,52.6651,95.727,15.2609,56.8544,47.0113,87.2903,13.9974
300,3,70717.9,70634.8,18.166,69.9087,25.1801,25.1801,41.6866,10.426,22.972,21.9174,36.7722,8.86613
300,2,70483.2,70456.4,12.4546,30.5569,12.5389,12.5389,18.2027,7.14802,13.7681,7.82652,16.0676,5.41246
300,1,70243.4,70237.2,8.56979,13.4148,6.55721,6.55721,7.9821,4.91845,2.76841,9.06167,8.94184,5.71716
300,0,70000,70000,5.91854,5.91854,0,0,0,0,0,0,0,0
400,52,32402.3,20583,5.42894,0.00851528,2.46571,2.46571,0.0025123,3.11159,1.03775,3.02437,0,1.88538
400,51,32144,20318.6,6.69848,0.0110451,3.04888,3.04888,0.0032263,3.83922,1.77183,5.49812,0,2.79147
400,50,31886.4,20054,8.29807,0.0144102,3.78513,3.78513,0.00416675,4.75602,4.6612,2.43583,0.0210661,5.03569
400,49,31629.5,19789.4,10.3208,0.0189108,4.71798,4.71798,0.00541187,5.91533,4.83156,4.69994,0.00593878,5.6621
400,48,31373.7,19524.7,12.8877,0.0249621,5.90419,5.90419,0.00706894,7.38657,7.98713,6.34672,0,5.39912
400,47,31119.1,19260,16.157,0.0331428,7.41798,7.41798,0.00928571,9.26035,11.7685,6.64365,0.0157931,8.71958
400,46,30866.2,18995.1,20.3356,0.0442623,9.35667,9.35667,0.0122667,11.6553,4.0652,8.94279,0.0383614,9.55596
400,45,30615.4,18730.3,25.6951,0.0594587,11.8482,11.8482,0.0162965,14.7271,9.039,10.3003,0.0241091,10.6314
400,44,30367.4,18465.3,32.5931,0.0803405,15.0613,15.0613,0.0217725,18.6807,9.93698,12.4294,0,22.1531
400,43,30122.9,18200.3,41.5014,0.109192,19.2189,19.2189,0.029253,23.7864,19.9127,21.9941,0,28.1183
400,42,29882.9,17935.2,53.0437,0.149275,24.6161,24.6161,0.0395255,30.4019,19.3928,22.8092,0,29.1154
400,41,29648.7,17670.1,68.0463,0.205269,31.6444,31.6444,0.0537066,39.0006,30.1004,31.5483,0.0964241,42.7848
400,40,29422.2,17404.9,87.605,0.283921,40.8233,40.8233,0.073387,50.2106,42.922,35.9039,0,46.86
