index,time,S:city1__all,S:city2__all,I:city1__all,I:city2__all,obs_mean:all__CDC__inc,obs_mean:all__google__inc,obs_mean:city2__CDC__inc,obs_mean:city1__CDC__prev,obs_real:all__CDC__inc,obs_real:all__google__inc,obs_real:city2__CDC__inc,obs_real:city1__CDC__prev
100,20,52369.8,12650.8,5897.61,710.924,2601.36,2601.36,139.534,3380.73,2244.36,2530.26,151.404,2995.91
100,19,56744.3,12627.6,5181.22,1092.17,2459.22,2459.22,215.038,2970.07,2553.19,2208.33,248.349,3116.56
100,18,60733.2,12736.2,4268.74,1676.49,2372.23,2372.23,334.943,2447,2417.23,2635.83,350.667,2357.62
100,17,64092.9,13054,3324.41,2561.99,2445.78,2445.78,528.511,1905.68,2481.29,2558.92,474.863,1927.7
100,16,66723.2,13709.5,2473.2,3875.23,2771.1,2771.1,846.735,1417.73,3069.51,2754.58,882.96,1601.15
100,15,68652.8,14920.5,1777.2,5746.96,3402.65,3402.65,1377.52,1018.76,3560.18,3181.11,1507.85,1016.41
100,14,69987,17057.8,1245.84,8225.63,4307.93,4307.93,2258.09,714.163,4547.26,4713.89,2142.3,635.512
100,13,70855.7,20732.1,858.935,11068.8,5265.5,5265.5,3628.21,492.374,5292.13,4949.37,3238.26,545.928
100,12,71380.3,26797.8,586.005,13422.5,5778.47,5778.47,5359.05,335.92,5673.9,4993.58,5632.48,345.713
100,11,71660,35884.9,397.397,13812.4,5296.77,5296.77,6569.36,227.803,6115.69,5563.85,7217.56,252.963
100,10,71769.4,47086.2,268.716,11361,3874.69,3874.69,6084.19,154.038,3883.83,4055.03,5639.23,149.915
100,9,71762.3,57444.1,181.571,7350.18,2291.3,2291.3,4192.67,104.084,2353.63,2296.01,4572.84,90.2956
100,8,71676.2,64504.6,122.78,3927.58,1166.58,1166.58,2305.48,70.3821,1197.13,1027.57,1992.5,58.5875
100,7,71536.7,68274.5,83.1701,1869.27,548.397,548.397,1110.38,47.6762,578.003,490.896,1109.92,46.5409
100,6,71361.2,69960.2,56.4753,840.397,250.129,250.129,501.447,32.3738,273.062,244.961,453.752,34.1797
100,5,71161.4,70583.9,38.4591,368.998,114.001,114.001,220.451,22.0462,121.947,107.921,239.07,21.5122
100,4,70945.3,70717.6,26.2737,160.805,52.8621,52.8621,96.0577,15.0611,54.9718,41.3061,89.8733,18.617
100,3,70718,70634.3,18.0101,70.0611,25.2665,25.2665,41.8206,10.3241,24.7765,28.5708,34.4627,3.26111
100,2,70483.3,70456.3,12.3892,30.6159,12.5834,12.5834,18.2568,7.10195,9.72209,15.2121,17.7419,8.60518
100,1,70243.4,70237.1,8.55351,13.4374,6.58546,6.58546,8.00394,4.90319,7.49265,8.87798,8.04162,5.14933
100,0,70000,70000,5.92718,5.92718,0,0,0,0,0,0,0,0
200,52,32749.2,20810.2,8.0491,0.0136868,3.57858,3.57858,0.00394789,4.60631,4.27528,3.13092,0.0152418,3.04493
200,51,32492.4,20545.8,9.89334,0.017678,4.40773,4.40773,0.00504877,5.66173,4.49679,3.94364,0.0210775,5.13189
200,50,32236.5,20281.3,12.2073,0.0229627,5.45005,5.45005,0.00649218,6.98593,5.90048,6.60208,0,6.73264
200,49,31981.8,20016.8,15.1205,0.0299966,6.76486,6.76486,0.0083942,8.65313,6.11201,5.17926,0.0528083,11.7772
200,48,31728.5,19752.2,18.801,0.0394077,8.42911,8.42911,0.0109132,10.7594,12.196,8.61919,0.0691511,11.1974
200,47,31477,19487.5,23.4665,0.0520655,10.5428,10.5428,0.0142661,13.4293,8.06992,9.05418,0.177788,9.50004
200,46,31227.9,19222.7,29.4006,0.0691798,13.2364,13.2364,0.0187515,16.8253,10.9717,19.8584,0.186794,18.3448
200,45,30981.8,18957.9,36.9732,0.0924423,16.6802,16.6802,0.0247826,21.1589,18.3808,17.6345,0.0417154,22.2524
200,44,30739.6,18693,46.6679,0.124229,21.0972,21.0972,0.0329331,26.7069,23.96,17.9274,0,28.7574
200,43,30502.1,18428.1,59.1183,0.167896,26.7801,26.7801,0.044004,33.832,21.7218,32.0139,0.0732979,33.62
200,42,30271,18163.1,75.1557,0.228202,34.113,34.113,0.0591187,43.0098,38.8852,28.7767,0,46.3221
200,41,30047.8,17898.1,95.8719,0.311933,43.6013,43.6013,0.0798596,54.8653,42.662,51.7838,0.0839344,68.6559
200,40,29835,17633,122.702,0.428813,55.9089,55.9089,0.108467,70.2194,55.3594,54.5909,0.233162,62.1828
200,39,29635.5,17367.9,157.53,0.592842,71.9082,71.9082,0.148126,90.1507,56.6354,74.2187,0.383608,72.2132
200,38,29453.4,17102.9,202.828,0.824279,92.7426,92.7426,0.20339,116.074,101.943,88.9643,0.647809,155.215
200,37,29293.7,16837.8,261.828,1.15259,119.905,119.905,0.280795,149.838,131.985,119.69,0,140.239
200,36,29163.2,16572.8,338.735,1.62083,155.333,155.333,0.389767,193.85,154.2,151.951,0,195.798
200,35,29070.9,16307.9,438.974,2.29226,201.514,201.514,0.54397,251.214,213.75,203.276,0.190818,269.706
200,34,29028.5,16043.2,569.464,3.26025,261.603,261.603,0.763304,325.891,286.776,274.975,0.432626,298.415
200,33,29051.3,15778.9,738.869,4.66335,339.507,339.507,1.07689,422.837,310.338,300.673,1.63054,371.359
200,32,29159.6,15515,957.749,6.70811,439.916,439.916,1.52752,548.097,456,443.307,2.21075,525.624
200,31,29379.9,15251.8,1238.44,9.70405,568.173,568.173,2.17847,708.731,487.43,541.925,2.76923,694.274
200,30,29746.5,14989.7,1594.4,14.1172,729.857,729.857,3.12363,912.44,750.321,561.37,4.14478,986.034
200,29,30303.8,14729.1,2038.55,20.6525,929.863,929.863,4.50313,1166.61,874.69,897.893,5.58029,1180.73
200,28,31107.9,14471,2579.98,30.3815,1170.72,1170.72,6.52707,1476.46,1168.22,1213.88,8.54901,1241.2
200,27,32227.8,14216.2,3218.47,44.9397,1449.98,1449.98,9.51224,1841.86,1433.68,1375.42,7.22741,1871.69
200,26,33744,13966.7,3936.34,66.834,1756.73,1756.73,13.9388,2252.67,1880.12,1660.9,12.0235,2430.56
200,25,35743.1,13724.8,4688.83,99.9197,2068.27,2068.27,20.5392,2683.3,2028.64,1903.9,15.06,2972.03
200,24,38303.2,13494.3,5396.77,150.143,2349.21,2349.21,30.4376,3088.44,2721.18,2593.93,29.8727,3042.39
200,23,41466.8,13281.1,5949.18,226.686,2556.63,2556.63,45.3733,3404.58,2490.26,2268.65,57.4564,3805.85
200,22,45204,13094,6224.82,343.728,2653.92,2653.92,68.0623,3562.32,2999.39,3080.14,56.9638,3614.02
200,21,49376.4,12946.4,6134.4,523.086,2630.55,2630.55,102.795,3510.57,2559.91,2763.27,129.606,3466.96
200,20,53730.2,12859.5,5666.52,798.072,2517.63,2517.63,156.45,3242.82,2667.31,2336.7,149.162,3232.59
200,19,57942.4,12866.4,4904.71,1218.75,2387.41,2387.41,240.256,2806.85,2227.95,2146.6,231.151,2681.5
200,18,61709.8,13019.7,3995.97,1858.2,2336,2336,372.953,2286.8,1879.43,2247.38,365.981,2308.17
200,17,64833.7,13405,3090.15,2817.43,2460.85,2460.85,586.494,1768.42,2327.07,2307.67,506.743,1809.53
200,16,67251.4,14163.5,2291.82,4221.19,2841.96,2841.96,936.013,1311.56,2916.27,3217.77,1022.88,1406.68
200,15,69010.8,15533.1,1647.19,6185.3,3517.48,3517.48,1514.27,942.648,3696.96,4054.15,1880.07,880.448
200,14,70220.1,17913.6,1157.83,8714.61,4427.5,4427.5,2457.3,662.601,4187.84,4776.81,2298.36,603.447
200,13,71002.6,21942.9,801.843,11479.9,5312.95,5312.95,3872.46,458.876,4863.98,5954.5,3784.47,492.887
200,12,71470.5,28446.4,550.162,13530,5666.11,5666.11,5531.34,314.845,5891.27,5295.46,6268.5,295.666
200,11,71714,37850.7,375.495,13446,5023.67,5023.67,6477.08,214.887,4589.19,5237.74,6394.29,200.433
200,10,71801,48910.5,255.662,10688.5,3573.5,3573.5,5735.79,146.309,3812.48,3579.16,5246.7,141.641
200,9,71780.3,58677.9,173.993,6761.91,2083.72,2083.72,3840.66,99.5723,2032.02,1982.43,4220.72,99.8742
200,8,71686.1,65135.9,118.52,3590.9,1061.3,1061.3,2093.13,67.8262,1054.75,1111.85,2592.48,83.7882
200,7,71541.8,68541.6,80.8802,1719.07,503.805,503.805,1012.99,46.2859,513.665,544.873,1042.79,44.2105
200,6,71363.7,70060.4,55.3295,782.31,233.121,233.121,462.887,31.6638,234.665,247.407,479.641,29.5803
200,5,71162.5,70618.3,37.9593,348.622,107.989,107.989,206.51,21.7232,115.851,104.52,210.764,24.5521
200,4,70945.6,70728.2,26.1248,154.347,50.9181,50.9181,91.4121,14.9506,58.4719,41.0373,78.5149,17.3011
200,3,70718.1,70637,18.0404,68.3405,24.7385,24.7385,40.4438,10.3241,29.9236,24.2121,35.2855,12.9062
200,2,70483.2,70456.7,12.5014,30.3512,12.5107,12.5107,17.9433,7.15423,9.0778,10.3097,17.2071,12.8314
200,1,70243.3,70237.1,8.69408,13.5381,6.63793,6.63793,7.99436,4.97541,4.8632,6.36056,6.59834,3.03259
200,0,70000,70000,6.06839,6.06839,0,0,0,0,0,0,0,0
300,52,32580.9,20692.2,6.75631,0.0111779,3.02607,3.02607,0.00324958,3.86711,5.18699,1.11227,0.0403027,3.63911
300,51,32323.3,20427.7,8.31584,0.0144597,3.73247,3.73247,0.00416197,4.75974,2.92347,2.87729,0,2.86318
300,50,32066.6,20163.2,10.2756,0.0188126,4.6219,4.6219,0.00536026,5.88145,5.8095,7.26257,0.00543293,6.10443
300,49,31810.8,19898.6,12.747,0.0246166,5.74571,5.74571,0.00694205,7.296,7.28845,5.56712,0,3.87546
300,48,31556.2,19634,15.8745,0.0323965,7.17067,7.17067,0.00904071,9.0861,8.82088,11.7216,0.112491,9.79422
300,47,31303.3,19369.2,19.8461,0.0428807,8.98374,8.98374,0.0118394,11.3593,9.99956,9.16781,0.102705,12.7609
300,46,31052.3,19104.5,24.907,0.0570843,11.2986,11.2986,0.0155907,14.256,11.3767,14.2733,0,13.8097
300,45,30803.9,18839.6,31.3779,0.0764302,14.2641,14.2641,0.0206448,17.9598,14.6332,13.1657,0.086451,17.7344
300,44,30558.7,18574.7,39.6792,0.102922,18.0757,18.0757,0.0274892,22.7112,18.1141,18.7729,0.103981,17.9823
300,43,30317.7,18309.7,50.3633,0.139394,22.9906,22.9906,0.036806,28.8264,27.1369,24.5152,0,32.9782
300,42,30082.1,18044.7,64.1572,0.189878,29.3477,29.3477,0.0495538,36.7217,28.5165,29.7587,0.129135,30.8448
300,41,29853.5,17779.6,82.0195,0.260136,37.5942,37.5942,0.0670866,46.9455,33.1205,48.5409,0.173807,41.5425
300,40,29633.8,17514.5,105.215,0.358445,48.3208,48.3208,0.0913256,60.2216,44.336,52.3405,0.268725,63.6497
300,39,29425.7,17249.4,135.411,0.496752,62.3067,62.3067,0.12501,77.5053,49.9309,77.0199,0.411794,86.7145
300,38,29232.7,16984.2,174.81,0.692395,80.5797,80.5797,0.172064,100.056,74.3332,82.2392,0.393554,92.1801
300,37,29059.2,16719,226.305,0.970654,104.491,104.491,0.238136,129.53,87.8903,100.908,0.156865,140.4
300,36,28911.4,16453.9,293.691,1.36858,135.806,135.806,0.331397,168.1,119.845,167.514,0,171.213
300,35,28797.1,16188.9,381.911,1.94076,176.821,176.821,0.463721,218.594,186.946,173.462,0.338493,204.951
300,34,28726.7,15924.1,497.338,2.76802,230.478,230.478,0.652449,284.661,247.259,254.498,0.0600338,269.607
300,33,28714.1,15659.5,648.076,3.97061,300.488,300.488,0.923029,370.939,375.377,317.927,1.37079,362.358
300,32,28777.3,15395.3,844.196,5.72842,391.407,391.407,1.31299,483.192,371.026,400.123,0.980938,461.97
300,31,28940.5,15131.7,1097.81,8.31183,508.6,508.6,1.87793,628.351,496.217,462.984,0.0831318,568.272
300,30,29234.9,14869,1422.69,12.1293,657.982,657.982,2.70067,814.305,680.722,655.144,1.70225,748.258
300,29,29701.6,14607.7,1833.15,17.8009,845.32,845.32,3.90514,1049.24,820.289,860.06,5.12664,904.756
300,28,30393,14348.5,2341.42,26.2724,1074.85,1074.85,5.6778,1340.16,922.765,1102.29,5.53678,1316.98
300,27,31375.1,14092.2,2952.93,38.9929,1346.89,1346.89,8.30058,1690.17,1254.45,1383.22,13.8659,1697.84
300,26,32727.4,13840.5,3658.77,58.1919,1654.45,1654.45,12.2022,2094.17,1459.46,1800.51,15.7249,2236.15
300,25,34539.7,13595.5,4425.66,87.3133,1979.24,1979.24,18.0386,2533.11,2037.53,2165.04,20.5602,2078.03
300,24,36901,13360.7,5185.98,131.692,2289.08,2289.08,26.8193,2968.3,2336.46,2271.44,26.402,3150.88
300,23,39877.3,13141.1,5834.64,199.61,2540.26,2540.26,40.1109,3339.57,2163.18,2265.56,45.9087,3670.44
300,22,43474,12944.7,6242.89,303.929,2688.7,2688.7,60.3652,3573.24,2995.51,2742.08,54.3464,3207.02
300,21,47594.2,12783.6,6296.34,464.575,2710.11,2710.11,91.4634,3603.84,2844.41,2680.85,95.0134,3941.33
300,20,52014.1,12676.9,5947.34,712.227,2620.65,2620.65,139.637,3404.08,2655.21,2755.7,166.828,3806.51
300,19,56409.7,12654.2,5249.76,1093.5,2483.83,2483.83,215.071,3004.8,2493.55,2447.91,223.592,2937.91
300,18,60441.5,12763.4,4343.57,1677.49,2396.94,2396.94,334.79,2486.13,2085.07,2283.57,298.792,2306.5
300,17,63855.8,13081.8,3394.43,2561.91,2466.22,2466.22,527.916,1942.87,2708.38,2705.44,453.561,1945.79
300,16,66541.7,13737.8,2531.88,3872.67,2784.37,2784.37,845.142,1449.17,3177.79,2713.93,1032.74,1754.22
300,15,68520.2,14948.2,1822.63,5739.71,3406.98,3406.98,1373.73,1043.22,4102.58,2810.54,1272.27,991.306
300,14,69893.5,17082.6,1279.12,8210.99,4302.59,4302.59,2249.69,732.128,4030.71,4226.02,2407.13,848.229
300,13,70791.3,20748.1,882.4,11045.5,5252,5252,3611.39,505.059,5543.75,4904.27,3259.92,359.504
300,12,71336.8,26794,602.142,13395.9,5762.84,5762.84,5331.97,344.648,7536.71,5489.47,5307.77,357.088
300,11,71630.9,35848,408.318,13797.7,5288.29,5288.29,6541.11,233.709,5764.02,5196.76,7281.42,234.496
300,10,71750.1,47017.3,276.035,11371.3,3877.09,3877.09,6071.42,157.994,3564.75,4187.77,6962.47,148.507
300,9,71749.6,57368.9,186.449,7377.01,2299.12,2299.12,4196.78,106.718,2623.19,1630.47,3935.3,121.565
300,8,71667.8,64447.7,126.023,3953.09,1173.79,1173.79,2314.86,72.1315,1028.54,1260.1,2203.4,87.1787
300,7,71531.2,68240.1,85.324,1886.14,553.156,553.156,1117.86,48.8369,674.862,479.163,1120.76,47.7739
300,6,71357.6,69941.8,57.9069,849.819,252.864,252.864,505.952,33.1442,247.181,268.935,435.246,39.1311
300,5,71159.2,70574.7,39.412,373.855,115.485,115.485,222.868,22.5582,102.193,117.129,213.716,24.5437
300,4,70943.9,70713.2,26.9093,163.213,53.6533,53.6533,97.2861,15.402,52.1261,54.7172,81.8247,15.4165
300,3,70717.2,70632.2,18.435,71.2324,25.6892,25.6892,42.4284,10.5516,32.7843,25.5543,41.2302,9.37092
300,2,70482.9,70455.4,12.674,31.1799,12.8123,12.8123,18.5532,7.2542,15.4973,9.54364,24.1526,6.97722
300,1,70243.2,70236.8,8.74492,13.7075,6.71217,6.71217,8.14728,5.00533,3.32107,9.56672,10.5587,4.85703
300,0,70000,70000,6.0562,6.0562,0,0,0,0,0,0,0,0
400,52,32279,20582.2,5.46323,0.00945974,2.4587,2.4587,0.00276252,3.12314,3.48968,4.09974,0,3.7375
400,51,32020.7,20317.7,6.73642,0.0122527,3.03824,3.03824,0.00354253,3.85097,2.39906,3.89127,0,4.01606
400,50,31763,20053.2,8.33952,0.0159626,3.76941,3.76941,0.00456839,4.76741,4.94614,4.11631,0,5.21817
400,49,31506.1,19788.6,10.3653,0.0209165,4.69519,4.69519,0.00592452,5.92547,7.13535,2.47985,0.0232078,4.24742
400,48,31250.2,19523.9,12.9343,0.0275673,5.87161,5.87161,0.00772648,7.3941,6.75769,3.75218,0.0265916,7.09892
400,47,30995.6,19259.1,16.2039,0.0365441,7.37184,7.37184,0.0101332,9.26322,5.55398,8.07548,0.0153419,7.99956
400,46,30742.6,18994.3,20.3799,0.0487258,9.29178,9.29178,0.0133644,11.6505,4.53654,11.8133,0,8.91833
400,45,30491.7,18729.4,25.7321,0.0653461,11.7574,11.7574,0.0177249,14.7102,9.23632,8.59226,0,12.6263
400,44,30243.6,18464.5,32.6156,0.0881457,14.9348,14.9348,0.0236402,18.6452,17.0705,17.7089,0.17455,18.1884
400,43,29998.9,18199.5,41.4983,0.119592,19.043,19.043,0.0317066,23.7231,17.3808,14.0955,0.0849835,27.3922
400,42,29758.6,17934.4,52.9987,0.163202,24.3722,24.3722,0.0427636,30.2975,17.8524,28.3875,0.18124,28.395
400,41,29524.2,17669.3,67.9351,0.224012,31.3065,31.3065,0.0579996,38.8361,33.515,29.407,0.373338,43.8606
400,40,29297.3,17404.1,87.3923,0.309271,40.3559,40.3559,0.0791041,49.9592,44.3795,47.5253,0,57.3223
