index,S:city1__all,S:city2__all,I:all,r0:city1__all,r0:city2__all,v:all,sto:all,rep:all,phi:CDC,phi:google,log_like
3158,0.07,0.07,6.28987e-06,21.3666,30.2487,9.6308,0.1,0.601544,0.1,0.1,-830.606848
3159,0.07,0.07,6.28987e-06,21.3666,30.2487,9.6308,0.1,0.601544,0.1,0.1,-830.606848
3160,0.07,0.07,5.97201e-06,21.6082,30.7099,9.81026,0.1,0.592852,0.1,0.1,-829.235726
3161,0.07,0.07,5.97201e-06,21.6082,30.7099,9.81026,0.1,0.592852,0.1,0.1,-829.235726
3162,0.07,0.07,5.97201e-06,21.6082,30.7099,9.81026,0.1,0.592852,0.1,0.1,-829.235726
3163,0.07,0.07,5.97201e-06,21.6082,30.7099,9.81026,0.1,0.592852,0.1,0.1,-829.235726
3164,0.07,0.07,6.56623e-06,21.4122,30.2643,9.69808,0.1,0.597958,0.1,0.1,-832.856433
3165,0.07,0.07,6.56623e-06,21.4122,30.2643,9.69808,0.1,0.597958,0.1,0.1,-832.856433
3166,0.07,0.07,6.56623e-06,21.4122,30.2643,9.69808,0.1,0.597958,0.1,0.1,-832.856433
3167,0.07,0.07,6.56623e-06,21.4122,30.2643,9.69808,0.1,0.597958,0.1,0.1,-832.856433
3168,0.07,0.07,6.63592e-06,21.5865,30.5975,9.87575,0.1,0.583084,0.1,0.1,-832.429745
3169,0.07,0.07,6.45051e-06,21.3921,30.2294,9.68817,0.1,0.581861,0.1,0.1,-829.088201
3170,0.07,0.07,6.33923e-06,21.4281,30.2547,9.73721,0.1,0.574167,0.1,0.1,-827.605693
3171,0.07,0.07,6.19105e-06,21.4696,30.3842,9.77203,0.1,0.573579,0.1,0.1,-826.588110
3172,0.07,0.07,6.20045e-06,21.7426,30.8523,10.0007,0.1,0.570383,0.1,0.1,-826.145919
3173,0.07,0.07,6.20045e-06,21.7426,30.8523,10.0007,0.1,0.570383,0.1,0.1,-826.145919
3174,0.07,0.07,6.20045e-06,21.7426,30.8523,10.0007,0.1,0.570383,0.1,0.1,-826.145919
3175,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3176,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3177,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3178,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3179,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3180,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3181,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3182,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3183,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3184,0.07,0.07,5.77496e-06,21.6774,30.8345,9.86433,0.1,0.583076,0.1,0.1,-826.911317
3185,0.07,0.07,5.7632e-06,21.6464,30.8108,9.85998,0.1,0.584618,0.1,0.1,-825.915495
3186,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3187,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3188,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3189,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3190,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3191,0.07,0.07,5.89293e-06,21.5077,30.4821,9.75388,0.1,0.585798,0.1,0.1,-825.734867
3192,0.07,0.07,5.90216e-06,21.4339,30.4304,9.67407,0.1,0.58464,0.1,0.1,-827.458414
3193,0.07,0.07,5.90216e-06,21.4339,30.4304,9.67407,0.1,0.58464,0.1,0.1,-827.458414
3194,0.07,0.07,5.90216e-06,21.4339,30.4304,9.67407,0.1,0.58464,0.1,0.1,-827.458414
3195,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3196,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3197,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3198,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3199,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3200,0.07,0.07,5.80927e-06,21.3483,30.2089,9.58479,0.1,0.592157,0.1,0.1,-827.724663
3201,0.07,0.07,5.63193e-06,21.4313,30.3849,9.63335,0.1,0.596676,0.1,0.1,-827.985135
3202,0.07,0.07,5.63193e-06,21.4313,30.3849,9.63335,0.1,0.596676,0.1,0.1,-827.985135
3203,0.07,0.07,5.86903e-06,21.6657,30.7766,9.8713,0.1,0.576075,0.1,0.1,-826.657708
3204,0.07,0.07,5.86903e-06,21.6657,30.7766,9.8713,0.1,0.576075,0.1,0.1,-826.657708
3205,0.07,0.07,5.86903e-06,21.6657,30.7766,9.8713,0.1,0.576075,0.1,0.1,-826.657708
3206,0.07,0.07,5.86903e-06,21.6657,30.7766,9.8713,0.1,0.576075,0.1,0.1,-826.657708
3207,0.07,0.07,5.86903e-06,21.6657,30.7766,9.8713,0.1,0.576075,0.1,0.1,-826.657708
3208,0.07,0.07,5.85592e-06,21.6636,30.7774,9.86672,0.1,0.578058,0.1,0.1,-826.484027
3209,0.07,0.07,5.85592e-06,21.6636,30.7774,9.86672,0.1,0.578058,0.1,0.1,-826.484027
3210,0.07,0.07,5.85592e-06,21.6636,30.7774,9.86672,0.1,0.578058,0.1,0.1,-826.484027
3211,0.07,0.07,5.85592e-06,21.6636,30.7774,9.86672,0.1,0.578058,0.1,0.1,-826.484027
3212,0.07,0.07,5.90222e-06,21.8193,31.1191,10.0164,0.1,0.579816,0.1,0.1,-828.070201
3213,0.07,0.07,5.90222e-06,21.8193,31.1191,10.0164,0.1,0.579816,0.1,0.1,-828.070201
3214,0.07,0.07,5.90222e-06,21.8193,31.1191,10.0164,0.1,0.579816,0.1,0.1,-828.070201
3215,0.07,0.07,5.63365e-06,21.584,30.5432,9.75582,0.1,0.587649,0.1,0.1,-827.034610
3216,0.07,0.07,6.11176e-06,21.5759,30.4969,9.82495,0.1,0.577328,0.1,0.1,-826.278845
3217,0.07,0.07,6.11176e-06,21.5759,30.4969,9.82495,0.1,0.577328,0.1,0.1,-826.278845
3218,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3219,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3220,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3221,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3222,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3223,0.07,0.07,5.98216e-06,21.7689,30.8375,10.0035,0.1,0.568502,0.1,0.1,-825.705667
3224,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3225,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3226,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3227,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3228,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3229,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3230,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3231,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3232,0.07,0.07,5.8919e-06,21.7099,30.8759,9.96416,0.1,0.567706,0.1,0.1,-825.191676
3233,0.07,0.07,5.93349e-06,21.7795,31.115,10.0322,0.1,0.563501,0.1,0.1,-827.474008
3234,0.07,0.07,5.93349e-06,21.7795,31.115,10.0322,0.1,0.563501,0.1,0.1,-827.474008
3235,0.07,0.07,5.93349e-06,21.7795,31.115,10.0322,0.1,0.563501,0.1,0.1,-827.474008
3236,0.07,0.07,6.15868e-06,21.4892,30.4889,9.78236,0.1,0.568318,0.1,0.1,-828.287913
3237,0.07,0.07,6.15868e-06,21.4892,30.4889,9.78236,0.1,0.568318,0.1,0.1,-828.287913
3238,0.07,0.07,6.15868e-06,21.4892,30.4889,9.78236,0.1,0.568318,0.1,0.1,-828.287913
3239,0.07,0.07,6.15868e-06,21.4892,30.4889,9.78236,0.1,0.568318,0.1,0.1,-828.287913
3240,0.07,0.07,6.20864e-06,21.6491,30.6015,9.90824,0.1,0.571261,0.1,0.1,-826.959691
3241,0.07,0.07,5.80433e-06,21.8024,30.9667,9.98474,0.1,0.56841,0.1,0.1,-828.042128
