index,S:city1__all,S:city2__all,I:all,r0:city1__all,r0:city2__all,v:all,sto:all,rep:all,phi:CDC,phi:google,log_like
87,0.07,0.07,1.02419e-05,20.9433,29.3736,9.65386,0.1,0.586837,0.1,0.1,-901.784860
88,0.07,0.07,1.02122e-05,21.0477,29.4528,9.73591,0.1,0.586167,0.1,0.1,-901.382310
89,0.07,0.07,1.02122e-05,21.0477,29.4528,9.73591,0.1,0.586167,0.1,0.1,-901.382310
90,0.07,0.07,1.02122e-05,21.0477,29.4528,9.73591,0.1,0.586167,0.1,0.1,-901.382310
91,0.07,0.07,1.02309e-05,21.0382,29.5589,9.76081,0.1,0.585748,0.1,0.1,-901.370970
92,0.07,0.07,1.02198e-05,20.9988,29.4934,9.69876,0.1,0.586344,0.1,0.1,-901.294514
93,0.07,0.07,1.02129e-05,21.114,29.6355,9.81814,0.1,0.585192,0.1,0.1,-900.957326
94,0.07,0.07,1.02129e-05,21.114,29.6355,9.81814,0.1,0.585192,0.1,0.1,-900.957326
95,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
96,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
97,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
98,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
99,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
100,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
101,0.07,0.07,1.0174e-05,21.0545,29.5003,9.74608,0.1,0.586237,0.1,0.1,-900.032956
102,0.07,0.07,1.01018e-05,21.0194,29.4148,9.70474,0.1,0.587121,0.1,0.1,-898.490911
103,0.07,0.07,1.01018e-05,21.0194,29.4148,9.70474,0.1,0.587121,0.1,0.1,-898.490911
104,0.07,0.07,1.01018e-05,21.0194,29.4148,9.70474,0.1,0.587121,0.1,0.1,-898.490911
105,0.07,0.07,1.01018e-05,21.0194,29.4148,9.70474,0.1,0.587121,0.1,0.1,-898.490911
106,0.07,0.07,1.00416e-05,20.9852,29.3129,9.65434,0.1,0.588107,0.1,0.1,-897.996348
107,0.07,0.07,9.98704e-06,20.888,29.2253,9.57454,0.1,0.589213,0.1,0.1,-896.254311
108,0.07,0.07,9.98704e-06,20.888,29.2253,9.57454,0.1,0.589213,0.1,0.1,-896.254311
109,0.07,0.07,9.98704e-06,20.888,29.2253,9.57454,0.1,0.589213,0.1,0.1,-896.254311
110,0.07,0.07,9.82183e-06,20.8825,29.0217,9.53057,0.1,0.590948,0.1,0.1,-896.094211
111,0.07,0.07,9.70834e-06,20.8348,28.9709,9.46761,0.1,0.592277,0.1,0.1,-893.694124
112,0.07,0.07,9.62819e-06,20.8128,28.968,9.45527,0.1,0.592811,0.1,0.1,-890.797608
113,0.07,0.07,9.62819e-06,20.8128,28.968,9.45527,0.1,0.592811,0.1,0.1,-890.797608
114,0.07,0.07,9.62819e-06,20.8128,28.968,9.45527,0.1,0.592811,0.1,0.1,-890.797608
115,0.07,0.07,9.62819e-06,20.8128,28.968,9.45527,0.1,0.592811,0.1,0.1,-890.797608
116,0.07,0.07,9.12843e-06,20.5299,28.4331,9.13815,0.1,0.599669,0.1,0.1,-889.849789
117,0.07,0.07,9.4892e-06,20.9695,29.2304,9.59177,0.1,0.592174,0.1,0.1,-886.488284
118,0.07,0.07,9.4892e-06,20.9695,29.2304,9.59177,0.1,0.592174,0.1,0.1,-886.488284
119,0.07,0.07,9.17023e-06,20.7448,28.9876,9.39615,0.1,0.596202,0.1,0.1,-882.659914
120,0.07,0.07,8.86832e-06,20.6961,28.8981,9.2867,0.1,0.599215,0.1,0.1,-875.845189
121,0.07,0.07,8.86832e-06,20.6961,28.8981,9.2867,0.1,0.599215,0.1,0.1,-875.845189
122,0.07,0.07,8.86832e-06,20.6961,28.8981,9.2867,0.1,0.599215,0.1,0.1,-875.845189
123,0.07,0.07,8.15623e-06,20.7563,28.9601,9.30187,0.1,0.603977,0.1,0.1,-864.133363
124,0.07,0.07,8.15623e-06,20.7563,28.9601,9.30187,0.1,0.603977,0.1,0.1,-864.133363
125,0.07,0.07,7.83176e-06,20.8302,29.3085,9.32329,0.1,0.605561,0.1,0.1,-855.073088
126,0.07,0.07,7.83176e-06,20.8302,29.3085,9.32329,0.1,0.605561,0.1,0.1,-855.073088
127,0.07,0.07,7.83176e-06,20.8302,29.3085,9.32329,0.1,0.605561,0.1,0.1,-855.073088
128,0.07,0.07,7.83176e-06,20.8302,29.3085,9.32329,0.1,0.605561,0.1,0.1,-855.073088
129,0.07,0.07,6.31852e-06,20.6328,28.6514,8.91679,0.1,0.622694,0.1,0.1,-851.642463
130,0.07,0.07,6.78694e-06,21.2929,30.1231,9.65767,0.1,0.609818,0.1,0.1,-841.092649
131,0.07,0.07,6.78694e-06,21.2929,30.1231,9.65767,0.1,0.609818,0.1,0.1,-841.092649
132,0.07,0.07,6.76441e-06,21.0886,29.6384,9.39134,0.1,0.612965,0.1,0.1,-839.928168
133,0.07,0.07,6.10157e-06,21.2669,29.9919,9.4734,0.1,0.617804,0.1,0.1,-836.224548
134,0.07,0.07,6.10157e-06,21.2669,29.9919,9.4734,0.1,0.617804,0.1,0.1,-836.224548
135,0.07,0.07,6.10157e-06,21.2669,29.9919,9.4734,0.1,0.617804,0.1,0.1,-836.224548
136,0.07,0.07,5.76241e-06,21.2132,29.894,9.38724,0.1,0.621917,0.1,0.1,-835.581002
137,0.07,0.07,5.76241e-06,21.2132,29.894,9.38724,0.1,0.621917,0.1,0.1,-835.581002
138,0.07,0.07,5.76241e-06,21.2132,29.894,9.38724,0.1,0.621917,0.1,0.1,-835.581002
139,0.07,0.07,5.76241e-06,21.2132,29.894,9.38724,0.1,0.621917,0.1,0.1,-835.581002
140,0.07,0.07,5.83854e-06,21.3154,30.1949,9.51893,0.1,0.619614,0.1,0.1,-834.798309
141,0.07,0.07,5.83854e-06,21.3154,30.1949,9.51893,0.1,0.619614,0.1,0.1,-834.798309
142,0.07,0.07,5.83854e-06,21.3154,30.1949,9.51893,0.1,0.619614,0.1,0.1,-834.798309
143,0.07,0.07,6.21296e-06,21.2074,29.9542,9.47027,0.1,0.616773,0.1,0.1,-834.639814
144,0.07,0.07,6.21296e-06,21.2074,29.9542,9.47027,0.1,0.616773,0.1,0.1,-834.639814
145,0.07,0.07,6.21296e-06,21.2074,29.9542,9.47027,0.1,0.616773,0.1,0.1,-834.639814
146,0.07,0.07,6.09913e-06,21.2149,29.9954,9.46867,0.1,0.617809,0.1,0.1,-834.622976
147,0.07,0.07,6.01008e-06,21.1783,29.8802,9.40759,0.1,0.619357,0.1,0.1,-834.375439
148,0.07,0.07,6.01008e-06,21.1783,29.8802,9.40759,0.1,0.619357,0.1,0.1,-834.375439
149,0.07,0.07,6.01008e-06,21.1783,29.8802,9.40759,0.1,0.619357,0.1,0.1,-834.375439
150,0.07,0.07,5.95613e-06,21.2425,30.0012,9.46313,0.1,0.619219,0.1,0.1,-834.349397
151,0.07,0.07,5.95613e-06,21.2425,30.0012,9.46313,0.1,0.619219,0.1,0.1,-834.349397
152,0.07,0.07,5.95613e-06,21.2425,30.0012,9.46313,0.1,0.619219,0.1,0.1,-834.349397
153,0.07,0.07,5.95613e-06,21.2425,30.0012,9.46313,0.1,0.619219,0.1,0.1,-834.349397
154,0.07,0.07,5.97585e-06,21.234,30.0115,9.46124,0.1,0.619025,0.1,0.1,-834.330757
155,0.07,0.07,5.97585e-06,21.234,30.0115,9.46124,0.1,0.619025,0.1,0.1,-834.330757
156,0.07,0.07,6.01306e-06,21.2198,29.9789,9.45328,0.1,0.618787,0.1,0.1,-834.325244
157,0.07,0.07,6.00841e-06,21.2046,29.9359,9.43412,0.1,0.619061,0.1,0.1,-834.308501
158,0.07,0.07,6.00841e-06,21.2046,29.9359,9.43412,0.1,0.619061,0.1,0.1,-834.308501
159,0.07,0.07,6.00841e-06,21.2046,29.9359,9.43412,0.1,0.619061,0.1,0.1,-834.308501
160,0.07,0.07,6.00841e-06,21.2046,29.9359,9.43412,0.1,0.619061,0.1,0.1,-834.308501
161,0.07,0.07,6.00841e-06,21.2046,29.9359,9.43412,0.1,0.619061,0.1,0.1,-834.308501
162,0.07,0.07,6.01826e-06,21.2201,29.9656,9.4493,0.1,0.618793,0.1,0.1,-834.303274
163,0.07,0.07,5.98664e-06,21.2185,29.9667,9.44382,0.1,0.619148,0.1,0.1,-834.300817
164,0.07,0.07,5.98664e-06,21.2185,29.9667,9.44382,0.1,0.619148,0.1,0.1,-834.300817
165,0.07,0.07,5.98664e-06,21.2185,29.9667,9.44382,0.1,0.619148,0.1,0.1,-834.300817
166,0.07,0.07,6.00266e-06,21.2191,29.9729,9.44867,0.1,0.618936,0.1,0.1,-834.299402
167,0.07,0.07,6.00266e-06,21.2191,29.9729,9.44867,0.1,0.618936,0.1,0.1,-834.299402
168,0.07,0.07,6.00756e-06,21.2099,29.9555,9.43994,0.1,0.618989,0.1,0.1,-834.298454
169,0.07,0.07,6.01112e-06,21.219,29.9681,9.44821,0.1,0.618867,0.1,0.1,-834.297816
170,0.07,0.07,5.98751e-06,21.2198,29.972,9.44532,0.1,0.619114,0.1,0.1,-834.296921
171,0.07,0.07,5.98751e-06,21.2198,29.972,9.44532,0.1,0.619114,0.1,0.1,-834.296921
172,0.07,0.07,6.01e-06,21.2174,29.9706,9.44768,0.1,0.618875,0.1,0.1,-834.296799
173,0.07,0.07,6.0047e-06,21.2158,29.9648,9.44371,0.1,0.618972,0.1,0.1,-834.296316
174,0.07,0.07,6.00533e-06,21.2143,29.9631,9.44344,0.1,0.61897,0.1,0.1,-834.296151
175,0.07,0.07,6.00533e-06,21.2143,29.9631,9.44344,0.1,0.61897,0.1,0.1,-834.296151
176,0.07,0.07,5.99791e-06,21.2122,29.9586,9.43976,0.1,0.619078,0.1,0.1,-834.296126
177,0.07,0.07,5.99482e-06,21.2175,29.9688,9.4445,0.1,0.619054,0.1,0.1,-834.295416
178,0.07,0.07,6.00455e-06,21.2163,29.9679,9.44536,0.1,0.618953,0.1,0.1,-834.295257
179,0.07,0.07,6.00455e-06,21.2163,29.9679,9.44536,0.1,0.618953,0.1,0.1,-834.295257
180,0.07,0.07,6.00455e-06,21.2163,29.9679,9.44536,0.1,0.618953,0.1,0.1,-834.295257
181,0.07,0.07,5.99336e-06,21.2167,29.9683,9.44324,0.1,0.619079,0.1,0.1,-834.295245
182,0.07,0.07,5.99869e-06,21.2184,29.9721,9.44618,0.1,0.618997,0.1,0.1,-834.295105
183,0.07,0.07,5.99869e-06,21.2184,29.9721,9.44618,0.1,0.618997,0.1,0.1,-834.295105
184,0.07,0.07,5.99991e-06,21.2168,29.9709,9.44508,0.1,0.618995,0.1,0.1,-834.295042
185,0.07,0.07,5.99953e-06,21.2204,29.9754,9.44815,0.1,0.618965,0.1,0.1,-834.294302
186,0.07,0.07,5.99953e-06,21.2204,29.9754,9.44815,0.1,0.618965,0.1,0.1,-834.294302
187,0.07,0.07,5.99953e-06,21.2204,29.9754,9.44815,0.1,0.618965,0.1,0.1,-834.294302
188,0.07,0.07,5.99953e-06,21.2204,29.9754,9.44815,0.1,0.618965,0.1,0.1,-834.294302
189,0.07,0.07,5.99983e-06,21.2178,29.9716,9.44532,0.1,0.61899,0.1,0.1,-834.293233
190,0.07,0.07,5.99983e-06,21.2178,29.9716,9.44532,0.1,0.61899,0.1,0.1,-834.293233
191,0.07,0.07,5.99983e-06,21.2178,29.9716,9.44532,0.1,0.61899,0.1,0.1,-834.293233
192,0.07,0.07,5.99983e-06,21.2178,29.9716,9.44532,0.1,0.61899,0.1,0.1,-834.293233
193,0.07,0.07,5.9954e-06,21.2233,29.9802,9.44965,0.1,0.61898,0.1,0.1,-834.292545
194,0.07,0.07,5.9954e-06,21.2233,29.9802,9.44965,0.1,0.61898,0.1,0.1,-834.292545
195,0.07,0.07,6.0084e-06,21.2181,29.9707,9.44629,0.1,0.618893,0.1,0.1,-834.291167
196,0.07,0.07,5.99804e-06,21.2235,29.9832,9.45001,0.1,0.61894,0.1,0.1,-834.290859
197,0.07,0.07,5.98995e-06,21.2219,29.9818,9.44741,0.1,0.619039,0.1,0.1,-834.290131
198,0.07,0.07,5.99822e-06,21.2282,29.991,9.45431,0.1,0.618879,0.1,0.1,-834.287977
199,0.07,0.07,5.99822e-06,21.2282,29.991,9.45431,0.1,0.618879,0.1,0.1,-834.287977
200,0.07,0.07,5.99822e-06,21.2282,29.991,9.45431,0.1,0.618879,0.1,0.1,-834.287977
201,0.07,0.07,5.99822e-06,21.2282,29.991,9.45431,0.1,0.618879,0.1,0.1,-834.287977
202,0.07,0.07,5.99822e-06,21.2282,29.991,9.45431,0.1,0.618879,0.1,0.1,-834.287977
203,0.07,0.07,5.99275e-06,21.2266,29.993,9.45216,0.1,0.618929,0.1,0.1,-834.283099
204,0.07,0.07,5.99275e-06,21.2266,29.993,9.45216,0.1,0.618929,0.1,0.1,-834.283099
205,0.07,0.07,5.99275e-06,21.2266,29.993,9.45216,0.1,0.618929,0.1,0.1,-834.283099
206,0.07,0.07,5.99275e-06,21.2266,29.993,9.45216,0.1,0.618929,0.1,0.1,-834.283099
207,0.07,0.07,5.99275e-06,21.2266,29.993,9.45216,0.1,0.618929,0.1,0.1,-834.283099
208,0.07,0.07,6.01009e-06,21.2223,29.9878,9.45121,0.1,0.618764,0.1,0.1,-834.279625
209,0.07,0.07,6.00937e-06,21.2309,30.0024,9.45859,0.1,0.618665,0.1,0.1,-834.274964
210,0.07,0.07,6.00778e-06,21.2211,29.9847,9.44982,0.1,0.618788,0.1,0.1,-834.271122
211,0.07,0.07,6.00778e-06,21.2211,29.9847,9.44982,0.1,0.618788,0.1,0.1,-834.271122
212,0.07,0.07,6.00778e-06,21.2211,29.9847,9.44982,0.1,0.618788,0.1,0.1,-834.271122
213,0.07,0.07,6.03328e-06,21.2223,29.9963,9.45536,0.1,0.618408,0.1,0.1,-834.270283
214,0.07,0.07,6.0124e-06,21.2308,30.0118,9.45975,0.1,0.618525,0.1,0.1,-834.256313
215,0.07,0.07,6.0124e-06,21.2308,30.0118,9.45975,0.1,0.618525,0.1,0.1,-834.256313
216,0.07,0.07,6.0124e-06,21.2308,30.0118,9.45975,0.1,0.618525,0.1,0.1,-834.256313
217,0.07,0.07,6.0124e-06,21.2308,30.0118,9.45975,0.1,0.618525,0.1,0.1,-834.256313
218,0.07,0.07,6.0124e-06,21.2308,30.0118,9.45975,0.1,0.618525,0.1,0.1,-834.256313
219,0.07,0.07,6.00763e-06,21.2279,30.0144,9.45771,0.1,0.618503,0.1,0.1,-834.241204
220,0.07,0.07,6.00763e-06,21.2279,30.0144,9.45771,0.1,0.618503,0.1,0.1,-834.241204
221,0.07,0.07,6.01841e-06,21.2376,30.0211,9.46729,0.1,0.618325,0.1,0.1,-834.227918
222,0.07,0.07,6.01841e-06,21.2376,30.0211,9.46729,0.1,0.618325,0.1,0.1,-834.227918
223,0.07,0.07,6.01841e-06,21.2376,30.0211,9.46729,0.1,0.618325,0.1,0.1,-834.227918
224,0.07,0.07,6.01841e-06,21.2376,30.0211,9.46729,0.1,0.618325,0.1,0.1,-834.227918
225,0.07,0.07,5.99115e-06,21.2461,30.0475,9.47228,0.1,0.618327,0.1,0.1,-834.182200
226,0.07,0.07,5.99115e-06,21.2461,30.0475,9.47228,0.1,0.618327,0.1,0.1,-834.182200
227,0.07,0.07,5.99115e-06,21.2461,30.0475,9.47228,0.1,0.618327,0.1,0.1,-834.182200
228,0.07,0.07,5.99115e-06,21.2461,30.0475,9.47228,0.1,0.618327,0.1,0.1,-834.182200
229,0.07,0.07,6.00288e-06,21.2549,30.0474,9.48143,0.1,0.618116,0.1,0.1,-834.153359
230,0.07,0.07,5.98257e-06,21.277,30.1072,9.49966,0.1,0.617772,0.1,0.1,-834.125660
231,0.07,0.07,5.98257e-06,21.277,30.1072,9.49966,0.1,0.617772,0.1,0.1,-834.125660
232,0.07,0.07,5.94177e-06,21.2923,30.1266,9.5094,0.1,0.617984,0.1,0.1,-834.116452
233,0.07,0.07,5.93275e-06,21.2819,30.1099,9.49843,0.1,0.618052,0.1,0.1,-834.022549
234,0.07,0.07,5.93275e-06,21.2819,30.1099,9.49843,0.1,0.618052,0.1,0.1,-834.022549
235,0.07,0.07,5.93275e-06,21.2819,30.1099,9.49843,0.1,0.618052,0.1,0.1,-834.022549
236,0.07,0.07,5.93275e-06,21.2819,30.1099,9.49843,0.1,0.618052,0.1,0.1,-834.022549
237,0.07,0.07,5.93275e-06,21.2819,30.1099,9.49843,0.1,0.618052,0.1,0.1,-834.022549
238,0.07,0.07,5.8641e-06,21.3413,30.2287,9.54575,0.1,0.617243,0.1,0.1,-833.947769
239,0.07,0.07,5.96182e-06,21.2877,30.1332,9.51102,0.1,0.617211,0.1,0.1,-833.897173
240,0.07,0.07,5.96182e-06,21.2877,30.1332,9.51102,0.1,0.617211,0.1,0.1,-833.897173
241,0.07,0.07,6.0241e-06,21.257,30.0749,9.48818,0.1,0.617027,0.1,0.1,-833.896529
242,0.07,0.07,5.90038e-06,21.2829,30.1337,9.49845,0.1,0.617244,0.1,0.1,-833.658354
243,0.07,0.07,5.92942e-06,21.3207,30.2084,9.54002,0.1,0.615705,0.1,0.1,-833.444390
244,0.07,0.07,5.92942e-06,21.3207,30.2084,9.54002,0.1,0.615705,0.1,0.1,-833.444390
245,0.07,0.07,5.92942e-06,21.3207,30.2084,9.54002,0.1,0.615705,0.1,0.1,-833.444390
246,0.07,0.07,5.92942e-06,21.3207,30.2084,9.54002,0.1,0.615705,0.1,0.1,-833.444390
